UniqueCount	AmbigCount
0	481
1	481
871	481
0	0
6	13
0	433
2	433
1	13
0	0
0	0
0	0
452	0
532	0
503	0
0	136847
2619	132420
834	136847
33	602
290	602
0	766
44	766
0	926
0	926
1	926
23	926
0	926
12	0
39	0
16	0
3	0
3	0
0	0
19	0
0	75
78	75
0	72
10	73
0	60
0	84
11	71
0	66
0	84
343	0
0	1033
6	1033
244	0
76	2476
17	2476
358	1
583	0
0	0
1	222
0	222
2	201
0	201
0	218
2	222
0	39
781	42
0	34
0	116
0	134
0	113
0	11103
40	30414
0	11051
12	11071
0	30630
30	11103
1729	0
0	449
0	427
1	446
185	0
0	1389
0	1377
0	1382
510	0
15	2107
0	2248
4	2840
206	723
5	723
245	14385
87	14363
69	14385
0	306
0	272
1	306
0	1333
247	1333
0	0
66	0
0	0
1117	0
1577	0
49616	6
2	0
2	0
1047	2860
2	2860
3483	36239
2169	34861
96	34579
53	34613
29	36233
2135	0
702	0
0	1639
0	1627
1	1627
7	1575
9	1634
0	1627
6	782
11	0
0	0
0	0
0	0
608	0
0	1477
5	1477
4	1928
2	2008
10	1889
0	1998
0	1998
75	0
0	0
0	0
358	0
12841	2
1	0
0	949
51	1038
26	1038
324	0
687	6
0	0
0	3
0	3
1684	0
1465	0
612	0
0	0
0	0
235	184
0	184
0	6
0	1152
4	1152
52	1152
0	0
0	0
11	48
5	48
74	0
0	373
0	373
60	0
15	0
126	0
2	88
0	88
1	17
0	17
19	0
159	2168
2	2166
4	57
5	57
394	0
331	0
0	3495
3	3409
10	3328
1211	3495
97	4362
43	4448
0	4444
0	675
0	653
0	675
0	655
2	675
0	664
0	426
0	653
3	653
33	4736
0	4640
7	4509
776	0
110	0
2101	0
17	0
0	1018
233	1018
0	1001
0	278
0	230
1	198
1	116
0	116
3	2972
0	2939
0	2972
2	2983
0	2983
7	2965
0	0
61	3033
0	3033
56	0
0	120
10	120
0	0
0	0
0	1878
67	1614
236	1828
0	1612
22	1878
300	6
22	0
404	2205
50	2208
0	1706
0	1706
0	1564
456	0
0	1192
231	1196
0	51
1	51
130	0
0	1742
0	366
0	1699
0	374
0	0
0	0
0	516
0	500
5	332
894	68
0	637
0	705
986	441
85	0
2	59593
4207	59606
21	59592
0	59607
0	458
139	458
202	0
338	0
460	0
0	0
106	339
13	339
2	206
0	206
2010	0
603	0
10	1564
0	1564
0	639
39	639
531	0
0	1461
1307	1461
14	1525
0	1525
0	784
0	840
24	815
0	783
3	809
236	0
7	0
0	527
0	527
635	0
20	2649
9	2652
1	2652
20	2605
4	2649
3	2649
1	2649
2	0
1176	0
2342	0
0	1775
0	1824
0	1752
0	1801
1	1775
1	1775
0	152
92	152
50	6508
0	5858
0	5715
32	5844
4	6305
2	5756
0	5759
9	5847
0	5756
0	1513
0	1514
782	0
1423	77
0	552
75	552
0	1444
0	1157
0	1160
23	1323
0	1444
126	0
1	973
0	973
92	1814
20	1814
0	605
111	605
84	369
17	369
5	1194
16	1194
0	99
0	99
0	99
61	2372
64	2372
0	2263
158	2263
10	0
824	0
0	1573
0	1547
1908	1573
1	1350
13	6821
478	12958
10	6810
0	13054
109	3859
3	3859
26	3847
12	3151
0	3151
37	2850
4	2608
0	2751
0	2629
0	2542
97	2542
0	1174
32	1174
164	0
550	0
0	581
0	581
0	1063
236	1063
0	26
0	26
37	683
1	683
25	0
0	1117
0	1095
0	1119
710	0
35	0
410	0
0	0
0	971
1	971
2	1269
0	2067
0	2067
0	2083
0	1269
0	1278
124	615
5	615
715	544
1	548
14	548
