UniqueCount	AmbigCount
0	620
2	620
1095	620
0	0
3	7
0	959
0	959
0	7
2	0
0	0
0	0
502	0
584	0
527	0
0	220207
4343	213144
1085	220207
32	914
484	915
0	923
83	923
0	1640
0	1640
0	1640
52	1640
3	1640
26	0
73	0
70	0
3	0
2	0
0	0
18	0
0	76
92	76
0	170
8	171
3	137
0	205
14	166
0	152
0	205
553	0
0	1449
7	1449
677	0
157	4087
37	4087
385	0
603	0
0	0
1	309
0	312
1	288
0	288
0	306
0	312
0	43
977	53
0	49
1	129
0	134
3	121
0	14978
54	40587
0	14918
30	14934
2	40899
18	14962
2787	1
1	523
0	507
2	523
257	0
0	1943
2	1921
4	1939
767	0
51	3167
0	3635
2	4392
407	1359
4	1359
366	20071
139	20034
71	20071
0	336
0	309
8	336
0	1820
229	1820
0	0
154	0
1	0
1431	0
2686	4
76361	6
8	0
10	0
1526	4049
3	4049
5344	60192
3325	58007
159	57643
88	57674
42	60184
2995	0
936	0
0	2490
0	2478
0	2478
11	2373
19	2487
0	2478
8	1206
51	0
0	0
0	0
0	0
900	0
0	2195
3	2195
3	3256
2	3372
55	3196
0	3364
0	3365
68	0
3	0
0	0
474	0
17992	2
1	0
0	1248
83	1337
42	1337
475	0
1139	2
0	0
0	2
0	2
1784	0
2173	0
987	0
0	0
0	0
616	511
0	511
4	2
0	1127
7	1127
53	1127
0	0
0	0
0	108
8	108
31	0
0	799
0	799
50	0
27	0
234	0
12	237
0	237
10	27
0	27
11	0
247	3362
0	3362
2	73
5	73
472	0
731	0
0	4667
7	4553
2	4484
1431	4667
123	7109
54	7292
0	7281
0	1109
0	1067
0	1106
0	1069
0	1106
0	1080
2	723
0	1067
13	1067
61	7184
0	7037
4	6811
1105	1
152	0
3784	0
19	0
0	1569
329	1569
2	1551
0	361
0	286
0	268
0	194
0	194
4	4579
0	4503
0	4579
0	4598
0	4598
23	4574
0	0
48	3106
0	3106
64	0
0	207
20	207
1	0
2	0
0	2574
112	2183
417	2538
3	2183
40	2574
610	9
37	0
654	3559
99	3563
0	2354
10	2354
0	2224
674	0
0	1947
326	1949
0	91
0	91
291	0
0	2317
0	440
0	2303
0	449
0	0
0	0
0	940
2	904
0	614
1341	103
0	936
0	1036
1491	593
184	0
3	96504
6903	96527
10	96509
3	96529
0	721
230	721
472	0
616	0
716	0
0	0
146	563
2	563
5	281
0	281
3178	0
811	0
13	2337
0	2337
0	1135
49	1135
669	0
0	1904
1900	1904
15	2473
2	2473
0	1230
0	1301
71	1275
0	1228
9	1253
314	0
5	0
0	679
0	679
747	0
35	3180
3	3183
5	3183
17	3115
0	3180
7	3180
0	3180
6	0
1800	0
3522	0
0	2373
0	2478
0	2334
0	2439
1	2375
2	2372
0	288
144	288
126	10735
0	9510
0	9316
41	9466
8	10415
5	9346
0	9346
28	9466
0	9345
0	2320
1	2336
1159	1
1480	1
0	820
108	820
0	2257
0	1472
0	1485
40	2042
0	2261
340	0
4	1363
2	1363
155	2811
27	2811
0	1025
139	1025
115	473
4	473
0	2007
34	2007
0	132
0	132
4	132
45	3769
119	3769
0	3814
226	3814
7	0
1218	0
0	2811
6	2779
3294	2811
0	2416
16	9179
440	17976
32	9150
3	18111
174	6090
3	6090
13	6062
6	4034
0	4034
80	4657
18	4280
0	4542
0	4369
0	4158
125	4158
0	1855
37	1855
229	0
944	0
0	1032
4	1032
0	2172
503	2172
0	26
0	26
34	1005
3	1005
37	0
0	1466
0	1439
0	1468
903	0
27	0
476	0
0	0
0	1257
3	1257
4	1557
1	2751
0	2751
0	2767
0	1557
0	1564
179	887
14	887
1272	1199
16	1201
27	1201
7	1203
0	145
17	145
160	1738
4060	1738
38	4627
1405	4627
0	1434
759	1210
1	1421
0	1422
57	1039
0	1039
1	1442
1	1442
34	722
0	722
1169	0
18	185
0	185
78	9104
0	9104
5	9104
382	0
0	9
11	9
1044	0
5	72
0	72
133	567
3	567
0	1521
0	1491
222	1521
1549	0
7	2651
4	2650
0	2651
12	2650
0	1174
8	1174
1747	0
0	114
0	114
0	113
23	114
0	412
380	412
340	2623
2156	2623
1	2622
660	0
0	0
0	0
0	193
288	193
7759	0
570	0
86	105
0	105
36	1168
83	1168
0	1087
9	1087
0	340
0	288
0	340
1	340
3	330
696	733
53	733
544	0
0	0
0	0
63	3863
0	3498
0	3497
16	2781
14	3193
0	3149
0	3456
0	2785
5	3498
8152	3506
0	3497
11	2385
2	3233
23	1406
16	3196
298	3144
8267	2691
157	731
59	731
0	165
20	165
1531	0
755	0
0	297
0	297
0	297
5	0
4	0
572	0
196	0
3	0
988	0
27	2217
6	2240
38	2240
0	2217
0	2169
297	1123
0	1123
11	1081
0	1081
1718	0
673	0
294	0
0	418
0	399
0	418
0	1597
33	1597
2413	0
5	0
37	0
520	513
0	511
44	2192
0	2192
0	5965
0	5950
17	28834
0	5879
26	5825
18	5780
0	6204
0	9957
0	9768
0	9860
37	9887
31	28726
109	24984
7	24984
5	25650
22	25271
0	25647
55	98
1329	0
0	0
0	0
0	187
0	187
0	187
0	0
0	0
0	0
0	0
0	0
0	4
9	11
1	5
0	9
0	5
3	0
1768	0
0	0
4189	0
62	98
974	0
79	0
0	1348
74	1348
0	2
0	2
15	0
0	0
9	0
9	0
40	0
17	0
24	0
0	0
0	263
77	263
0	1638
12	514
154	2054
77	1894
0	532
1084	530
0	1638
1	16
0	16
0	616
9	616
8	0
1850	2
0	41
0	41
6	0
8	0
108	818
0	818
0	501
0	493
1	493
0	2075
9	2078
0	0
0	0
0	48
0	48
16	0
0	337
0	331
0	1880
3	1808
10	392
0	1826
13	1894
4	337
0	393
0	1858
60	1838
9	1851
636	1933
0	356
22	356
15	238
0	238
24	238
0	7
2	5
185	7
0	3
0	6
0	6
810	0
0	1630
0	1638
40	1637
148	1638
0	48
0	439
0	440
0	439
2	439
25	0
0	293
157	293
3	65
5	63
0	14470
0	13659
0	25089
0	25280
0	38
3	38
780	0
0	7248
0	7248
0	1171
2	1171
13	1171
3	0
251	0
0	1481
39	1840
0	3695
21	3710
0	1606
0	54
3	54
0	54
1	1245
0	2744
0	2471
0	2471
0	2469
24	1002
0	1337
0	4060
0	729
0	977
0	4668
822	0
3	0
1	0
0	0
1152	0
15	0
2	0
737	0
0	306
0	306
0	69
19	69
0	0
0	0
0	0
1	0
0	0
0	1
0	1
7	0
0	0
3	747
121	520
650	520
0	796
1521	784
0	747
4	565
0	781
2	684
0	772
494	0
341	0
0	760
16	760
0	379
0	384
2	381
0	877
0	869
0	872
28	1597
4945	1597
0	3017
69	3017
203	0
123	0
513	0
2	0
0	1375
448	1375
0	3071
1	3071
264	0
0	2281
1127	2281
626	3664
0	3362
3	2890
0	12960
0	13532
35	24430
0	24996
202	17069
97	17371
0	17170
71	17066
25	0
0	0
7	0
10	0
10	0
31	1532
0	1414
33	2019
0	1901
143	2761
0	2761
0	2650
75	586
9	2630
0	2637
0	2630
62	2226
3	1488
0	0
0	0
4	0
0	28
0	1
6	26
2	28
0	0
0	0
0	0
7	0
0	0
60	0
0	21983
615	28364
3180	1
0	55
0	55
0	0
0	0
457	0
0	1281
0	1281
0	1280
0	1281
1	0
1	0
0	0
0	0
6	0
3	0
9	284
0	513
54	670
0	513
0	508
4612	677
440	0
345	6175
0	6175
0	828
36	1062
3	12683
