Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
AS_C_L1_F_S_S2_L004_R1_PE	0.0	0.09199476574279812	0.004371722934106135	1.1429341004199045e-05	0.0	0.0030268704759453804	0.004278383315905176	0.014204765978052047	0.0	0.0	0.0	0.0	0.00035907179654858667	3.619291317996364e-05	0.0	0.0	0.0	0.0	0.006358523378669402	0.000634328425733047	0.0003438326752096546	0.0	1.6191567964773243e-05	0.0	0.0	1.4286697482628662e-05	0.0	0.0	0.0	0.0	0.006639902395816041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AS_C_L1_F_S_S2_L004_R2_PE	0.0	0.0052213039487515964	0.0006133746338920155	0.0001466765428872211	2.285868200839809e-05	0.000979113546026385	1.9048901673665075e-06	0.0	0.0	1.9048901673665075e-06	7.61956066946603e-06	0.0	0.0	9.524450836832538e-07	7.61956066946603e-06	0.0004486016344148125	0.0020248982479105977	0.0012067479210266826	0.0	0.0	0.0	5.143203451889571e-05	0.00020287082407909813	0.0	0.00017525077504893378	0.0021582628015081704	0.00010762936466243169	0.0	0.0	7.524556676456273e-05	2.8574309950416713e-06	1.2383767270223224e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AS_C_L1_F_S_S3_L002_R1_PE	0.0	0.12429711457299691	0.0004129639558764129	0.0	0.0019187715510843087	0.0015964582196685716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008490941824483319	1.0072291606741778e-05	5.036145803370889e-06	0.0	0.0	0.0	1.2590364508427222e-06	0.0	0.0010160424797918026	0.0	0.010017244744745784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AS_C_L1_F_S_S3_L002_R2_PE	0.0	0.01196084628300586	0.0004960603616320326	1.2590364508427222e-05	0.0	0.0	0.0	1.0072291606741778e-05	0.0002165542695449482	0.00029083742014466885	9.442773381320417e-05	0.0	1.13313280575845e-05	0.0002669157275786571	0.000702542339570239	0.00048472903357444806	0.0046483625765113305	0.0	0.0	0.0	0.01117394850122916	3.777109352528167e-06	1.7626598859994682e-05	0.0003160265446181384	0.0005061558944290254	0.0004041781799738198	0.0	0.0	0.0	0.0	0.009815009174987474	0.0007694576832024592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AS_C_L1_F_V_S1_L004_R1_PE	0.0	0.09074764101530826	0.004522722452685817	1.1349366255171434e-05	0.0	0.0028543656131756155	0.004191699270243316	0.014290743676303362	0.0	0.0	9.457805212642862e-07	0.0	0.00035561347599537155	5.107214814827145e-05	0.0	0.0	0.0	0.0	0.006424687080948296	0.0005863839231838574	0.00032724006035744297	0.0	1.891561167758692e-05	0.0	0.0	2.459033122930263e-05	0.0	0.0	0.0	0.0	0.006421280917571439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AS_C_L1_F_V_S1_L004_R2_PE	0.0	0.005275563747612188	0.0005731429958861573	0.00013997551714711436	7.56624417011429e-06	0.0009798286200298004	0.0	0.0	0.0	9.457805212642862e-07	5.674683127585717e-06	0.0	0.0	9.457805212642862e-07	8.512024691378574e-06	0.0004955889931424859	0.0019218260192090293	0.0012124906282608148	0.0	0.0	0.0	4.2560123456892874e-05	0.00017969831433617924	0.0	0.00018442821158818823	0.002060877937027704	9.741820015997393e-05	0.0	0.0	7.471901229713209e-05	0.0	8.513507531048763e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AS_C_L1_F_V_S2_L004_R1_PE	0.0	0.091580063845078	0.004563560051324943	1.1190681832577104e-05	0.0	0.002764098412646545	0.004427033732967502	0.014098020972680637	0.0	0.0	0.0	0.0	0.0003648162277420136	3.916738641401987e-05	0.0	0.0	0.0	0.0	0.006443594599197897	0.0006177256371582561	0.00033683952316057087	0.0	1.678602425164211e-05	0.0	0.0	1.2309773434143662e-05	0.0	0.0	0.0	0.0	0.006534625305267668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AS_C_L1_F_V_S2_L004_R2_PE	0.0	0.005295430643175485	0.0005102950915655159	0.00014324072745698695	8.952545466061684e-06	0.0009825418649002696	0.0	0.0	0.0	2.238136366515421e-06	3.357204549773131e-06	0.0	0.0	0.0	2.238136366515421e-06	0.0004028645459727758	0.0019919413661987247	0.0013350483426264486	0.0	1.1190681832577105e-06	0.0	4.2524590963793e-05	0.00017121744353466932	0.0	0.00016898027710325863	0.0021911597536639566	9.848084015526714e-05	0.0	0.0	7.386079129885858e-05	1.119104050668734e-06	3.3577701397709872e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AS_C_L1_F_V_S3_L002_R1_PE	0.0	0.12536985257492803	0.00041541232650085894	0.0	0.001894491883914745	0.001571687400901339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008402177342697308	5.291876770711579e-06	3.9689075780336835e-06	0.0	0.0	0.0	1.3229691926778948e-06	0.0	0.001005456732755911	0.0	0.010012581215786407	0.0	0.0	2.6460381882317213e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
