UniqueCount	AmbigCount
0	671
1	671
1059	671
0	0
0	2
0	600
1	600
1	2
0	0
0	0
1	0
530	0
549	0
616	0
0	89979
1580	87138
455	89979
33	859
313	859
0	645
30	645
0	726
0	726
0	726
25	726
1	726
10	0
56	0
21	0
3	0
1	0
0	0
10	0
0	25
52	25
0	120
6	125
0	108
0	171
18	152
0	143
0	174
344	0
0	1187
8	1187
66	0
147	3792
48	3792
376	0
409	0
1	0
0	205
0	205
1	177
0	177
0	205
1	205
0	52
1129	53
0	47
0	97
0	116
7	96
0	15524
92	36084
0	15459
47	15467
7	36547
50	15508
1260	8
11	469
0	442
9	459
230	0
0	1495
4	1463
0	1479
705	0
23	2354
0	2310
8	3049
279	644
0	644
521	18728
169	18701
95	18728
0	308
0	271
4	308
0	1268
291	1268
0	0
73	0
0	0
1227	7
809	0
29981	7
1	0
0	0
914	3335
1	3335
2988	28130
2188	26836
54	26607
53	26630
40	28127
1696	0
669	0
0	2002
0	1991
1	1991
3	1916
22	1997
0	1991
3	1116
24	0
1	0
0	0
0	0
571	0
0	1921
5	1921
20	1378
8	1458
52	1342
0	1453
0	1454
81	0
0	0
0	0
333	0
10404	3
0	0
1	1212
71	1276
51	1279
364	0
1364	8
4	0
0	7
0	7
2745	0
2007	1
851	0
56	0
0	0
127	101
0	101
1	8
0	919
0	919
36	919
0	0
2	0
2	29
3	29
14	0
0	351
0	351
28	0
3	0
97	0
0	40
0	40
10	25
0	25
16	0
197	1790
3	1790
4	32
5	32
316	0
217	0
0	5220
4	5063
18	4990
1424	5220
142	5278
77	5344
0	5331
0	955
0	860
0	936
0	862
4	937
0	911
0	660
0	860
2	860
57	5229
0	5099
5	4891
1014	0
143	0
1988	0
40	0
0	1201
277	1201
0	1174
0	330
0	255
0	246
2	231
0	231
9	3524
0	3431
0	3524
4	3525
0	3525
7	3515
0	0
52	2070
2	2070
102	0
0	132
46	132
2	0
0	0
0	1588
56	1277
263	1533
0	1277
36	1588
275	2
11	0
386	2039
58	2042
0	1841
12	1841
0	1737
631	0
0	1166
172	1166
0	45
3	45
112	0
0	1291
0	469
4	1258
0	484
0	0
0	0
0	578
6	553
3	383
703	48
0	792
5	834
767	550
79	0
5	33079
2905	33083
5	33077
9	33085
0	839
328	839
184	0
509	0
209	0
0	0
101	378
1	378
5	311
0	311
2214	0
541	0
20	1340
0	1340
0	718
41	718
613	0
0	2129
1567	2129
17	2214
0	2214
0	615
1	700
39	681
0	614
3	653
220	0
0	0
0	636
0	636
439	0
32	2602
3	2606
4	2606
29	2555
3	2602
5	2602
0	2602
0	0
1144	2
3193	2
0	1695
0	1785
0	1688
0	1778
3	1695
8	1695
0	179
81	179
64	5863
0	5444
0	5268
30	5405
8	5684
7	5283
0	5283
5	5405
0	5282
0	1639
3	1644
1145	0
1152	33
0	628
80	628
0	1712
0	1291
3	1305
24	1593
0	1716
