UniqueCount	AmbigCount
2	1957
10	1957
1293	1958
0	0
5	13
0	368
0	368
3	13
0	0
1	0
0	0
587	0
609	0
945	0
0	76340
1334	73736
412	76340
68	1322
308	1322
0	980
27	980
0	580
0	580
1	581
26	580
1	581
12	0
94	0
26	0
7	0
1	0
0	0
6	0
0	20
42	20
0	136
9	136
0	99
0	142
10	132
0	109
0	150
478	0
0	1352
8	1352
53	0
131	2605
37	2605
523	0
571	0
2	0
1	240
0	240
3	202
0	202
0	237
0	240
0	317
1605	331
0	297
0	94
0	104
0	93
0	27510
362	45425
0	27019
252	27388
32	46510
159	27577
1342	3
4	609
1	551
3	602
295	0
0	2038
0	1957
0	1997
801	0
27	2352
0	2382
13	3110
301	701
2	701
622	19480
211	19424
132	19480
0	368
0	315
2	368
0	1349
194	1349
1	0
50	0
2	0
1515	0
730	0
35310	9
1	0
8	0
953	5102
16	5101
2829	26380
2085	25147
65	24996
37	25008
12	26374
1629	0
769	0
0	2514
0	2451
13	2452
8	2393
40	2502
0	2452
3	1582
16	0
5	0
0	0
0	0
565	0
0	2923
34	2923
11	1291
1	1363
21	1248
0	1341
1	1341
108	0
0	0
0	0
426	0
5404	1
2	0
2	1705
82	1841
84	1841
464	0
2508	30
0	0
0	1
0	1
1622	0
2565	1
750	0
57	0
0	0
61	46
0	46
0	30
0	681
2	681
17	681
0	0
0	0
4	25
2	25
0	0
0	258
0	258
22	0
3	0
70	0
2	43
0	43
2	10
0	10
30	0
346	1806
2	1806
4	44
3	44
442	0
251	0
0	7529
11	7233
23	7150
1415	7529
242	6323
62	6396
0	6397
0	1338
0	1235
0	1329
0	1237
3	1330
0	1258
2	1016
2	1235
14	1237
98	9140
2	8825
3	8407
1425	0
197	0
2232	0
23	0
0	1345
226	1345
0	1318
0	422
0	284
0	357
10	188
0	188
53	4639
0	4422
0	4637
0	4625
0	4625
16	4613
0	0
43	2464
0	2464
111	0
0	185
16	185
4	0
4	0
0	1441
76	1204
174	1420
5	1203
39	1441
346	4
33	0
437	2378
47	2378
0	2309
10	2309
0	2180
868	0
0	856
136	856
0	40
7	40
130	0
0	1358
0	654
6	1295
0	673
0	0
0	0
0	767
0	733
2	560
626	49
0	1085
6	1131
796	843
59	0
5	32289
3024	32292
3	32291
7	32291
0	636
199	636
272	0
479	0
225	0
0	0
116	440
6	440
10	357
0	357
2594	0
735	1
27	1339
0	1339
0	852
60	852
886	0
0	3828
1584	3828
58	2930
0	2930
0	720
0	827
48	818
0	716
2	764
238	0
11	0
3	770
4	770
437	0
13	2801
11	2803
11	2803
35	2710
1	2801
8	2801
0	2801
3	0
1350	0
3774	0
0	1946
0	2068
0	1913
0	2035
9	1944
8	1944
0	124
80	124
43	8478
0	8013
0	7803
63	7905
23	8190
12	7767
0	7767
16	7905
0	7764
0	2020
3	2041
1121	1
1463	7
0	805
76	805
0	2034
0	1598
0	1631
36	1973
0	2043
267	0
9	1795
2	1795
100	1803
100	1803
0	774
146	774
60	417
20	417
2	1566
46	1566
2	231
0	234
6	234
75	2888
164	2888
0	1598
90	1598
23	0
876	0
0	5162
15	5006
2858	5162
8	3853
62	10247
294	17227
56	10034
7	17685
146	2734
0	2734
11	2726
7	2787
0	2787
61	3020
13	2696
0	2850
0	2689
0	2669
136	2669
0	1885
208	1885
251	0
923	0
0	564
0	564
0	704
141	704
0	5
0	5
17	557
11	557
12	0
0	1698
0	1688
0	1698
983	0
25	0
477	0
0	0
0	1693
4	1693
1	1844
0	2398
0	2399
0	2449
1	1845
0	1852
202	729
16	729
597	385
2	388
10	388
1	388
0	72
10	72
128	1293
2647	1293
78	5083
968	5083
0	2616
628	2319
6	2568
4	2577
104	1053
0	1053
46	3187
21	3187
34	459
0	459
999	1
28	297
0	297
195	9394
0	9394
4	9394
361	0
0	0
5	0
664	0
10	110
0	110
27	173
0	173
0	2272
0	2074
159	2272
1064	3
13	3053
66	3048
0	3053
4	3045
0	1934
37	1934
1273	0
1	153
0	153
0	149
62	153
0	464
242	464
453	3470
1413	3471
6	3471
468	0
29	50
0	50
0	225
166	225
3814	0
609	0
42	126
0	126
25	1252
127	1252
0	672
5	672
0	302
2	239
0	296
0	296
1	287
377	364
45	364
608	0
0	0
0	0
157	5089
0	4968
0	4967
39	6405
27	4483
0	4402
0	4815
0	6397
68	4968
4159	4998
0	4968
14	5208
1	4736
46	2999
24	5819
143	6486
8553	5968
235	2115
92	2115
0	203
32	203
1278	0
626	1
0	261
1	262
1	262
28	0
21	0
619	0
272	0
0	0
582	0
33	1789
1	1815
37	1815
2	1787
0	1698
184	562
0	562
16	1045
0	1045
1317	0
710	0
604	0
0	490
2	469
4	490
0	1578
19	1578
654	0
16	0
42	0
403	594
0	594
7	574
0	574
0	4465
0	4409
39	19891
0	4290
67	4214
23	4136
0	4844
0	6432
5	6216
0	6368
100	6316
26	19899
92	18161
15	18161
10	18616
30	18532
0	18617
10	25
311	0
0	6
0	6
0	87
2	87
0	87
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
4	0
452	0
0	0
874	0
23	25
209	0
41	0
0	760
52	760
0	0
0	0
0	0
1	0
7	0
0	0
18	0
6	0
4	0
0	0
0	163
69	163
0	1348
3	789
120	1564
53	1477
0	790
1006	791
0	1348
0	10
0	10
0	606
17	606
5	0
1848	0
0	3
0	3
4	0
3	0
141	722
0	722
0	528
0	520
0	520
0	1721
13	1714
0	1
0	1
0	54
0	54
21	0
0	862
0	807
0	2076
8	1854
18	978
0	1903
11	2110
22	855
0	978
4	1986
101	1859
21	1915
318	2011
0	424
8	424
5	185
0	185
38	185
0	29
7	28
355	29
0	6
0	13
0	13
590	0
5	2732
0	2799
170	2792
130	2799
9	118
3	494
0	503
0	489
8	494
7	0
0	289
118	289
8	150
15	125
0	10991
0	9789
0	18144
0	18540
0	17
0	17
729	0
3	7192
6	7192
0	1203
8	1203
11	1203
2	0
322	0
0	1471
58	1910
0	3165
23	3185
0	1654
0	47
3	49
0	49
5	1780
2	3414
0	3177
0	3177
0	3160
15	1543
0	1656
0	4541
0	1306
0	1555
0	4891
639	0
2	0
0	0
0	0
1614	0
3	0
4	0
403	0
0	378
0	378
0	93
21	93
0	0
0	0
4	0
0	0
0	0
0	1
2	1
3	0
0	0
18	1824
158	1360
706	1361
0	1909
1651	1862
8	1820
17	1468
0	770
0	699
0	758
