UniqueCount	AmbigCount
0	563
0	563
1051	563
0	0
1	3
0	80
0	80
2	3
0	0
0	0
8	0
368	0
1017	0
1115	0
0	61758
948	60098
577	61758
71	2058
383	2058
0	1330
54	1330
0	111
0	111
0	111
6	111
0	111
12	0
43	0
8	0
0	0
0	0
0	0
2	0
0	207
307	207
0	154
69	155
9	122
0	165
18	134
0	119
0	167
476	0
0	1256
5	1256
252	0
112	3082
23	3082
616	0
207	0
0	0
3	153
0	153
5	138
0	138
0	153
0	153
0	40
1134	41
0	39
0	202
0	234
4	203
0	12567
50	32135
0	12509
25	12554
0	32331
10	12575
1529	3
4	827
1	753
12	800
421	0
0	1784
2	1742
3	1766
713	0
32	2147
0	2205
3	2840
219	734
3	734
274	12855
50	12828
41	12855
0	232
0	215
5	232
0	1167
151	1167
0	0
17	0
0	0
2272	0
1390	0
47751	2
5	0
7	0
1226	4556
2	4556
2157	25070
1135	24196
48	24039
37	24051
19	25070
1985	0
684	0
0	4260
0	4170
0	4170
9	4065
121	4230
0	4164
6	2852
15	0
0	0
0	0
0	0
666	0
0	1751
9	1751
10	1372
5	1449
15	1342
0	1442
0	1443
527	0
2	0
0	0
473	0
9681	1
0	0
0	1284
83	1405
97	1406
1399	0
1093	4
0	0
0	42
5	42
1065	1
1484	0
959	0
61	0
0	0
125	100
0	100
2	4
0	706
2	706
56	706
0	0
0	0
0	9
4	9
35	0
0	100
0	100
17	0
4	0
18	0
3	78
0	78
8	15
0	15
593	0
292	1864
3	1864
7	137
1	137
979	0
28	0
0	4067
1	3952
3	3903
1264	4067
94	5318
41	5397
1	5388
0	953
0	918
0	948
0	920
4	949
1	937
3	589
0	918
2	918
47	5469
2	5333
5	5133
912	0
114	0
1743	0
423	0
0	1440
212	1440
0	1387
0	485
0	352
2	378
1	32
1	32
29	3798
0	3662
1	3798
2	3805
0	3805
8	3789
0	0
121	3222
11	3222
279	0
0	251
23	251
9	0
0	0
0	1183
37	960
49	1075
7	960
14	1183
230	1
24	0
408	2351
75	2353
0	2071
14	2071
0	1992
625	0
0	1193
137	1194
0	9
6	9
108	0
0	3015
1	554
5	2981
0	570
0	0
0	0
0	734
0	683
0	507
775	58
0	565
4	620
586	406
55	0
2	51781
3551	51788
9	51780
3	51785
0	590
171	590
118	0
504	0
57	0
4	0
101	362
2	362
9	469
0	469
2406	0
1085	0
15	1311
0	1311
0	694
43	694
1004	1
0	1747
1332	1747
30	2071
0	2071
0	1072
9	1207
47	1131
0	1070
0	1130
364	0
4	0
1	643
2	643
590	0
30	2872
10	2872
2	2872
37	2802
0	2872
3	2872
0	2872
3	0
1599	0
2120	0
0	1383
0	1444
0	1368
0	1429
0	1383
0	1383
0	81
76	81
60	7671
0	7072
2	7009
30	7006
20	7445
4	6927
0	6927
19	7006
1	6925
0	2303
4	2316
1011	0
1823	5
0	829
89	829
0	1882
0	1622
0	1630
44	1710
0	1883
88	0
3	1429
0	1429
54	1628
16	1628
0	642
99	642
90	550
26	550
3	1354
30	1354
120	2803
0	2828
29	2828
61	2630
128	2630
0	972
67	972
16	0
935	0
0	2152
4	2101
2342	2152
0	1760
25	7808
263	13823
13	7753
6	13969
115	3221
0	3221
7	3205
3	2413
0	2413
34	2607
2	2399
0	2523
1	2407
0	2589
77	2589
0	1157
39	1157
223	0
653	0
0	602
3	602
0	109
35	109
0	216
1	216
44	517
5	517
1	0
0	1274
0	1268
0	1280
1070	1
29	0
755	0
2	0
0	1299
3	1299
2	1071
0	1456
0	1456
0	1475
0	1071
0	1086
135	643
7	643
583	530
0	524
19	524
3	524
0	58
7	58
123	1427
2686	1430
71	3851
980	3853
0	2892
773	2591
7	2858
0	2861
68	958
0	958
8	1417
2	1417
42	693
0	693
1099	0
21	352
0	352
96	7314
0	7314
2	7314
437	0
0	13
8	13
842	0
0	75
0	75
36	228
1	228
0	2428
13	2296
185	2428
863	0
0	1827
3	1822
0	1827
0	1821
4	1249
4	1249
1516	0
0	76
0	77
0	71
18	77
0	695
372	695
375	2426
1461	2426
4	2426
644	0
0	2
0	2
0	183
203	183
4485	0
646	0
34	863
0	863
15	967
77	967
0	796
5	796
0	712
0	512
5	707
0	707
3	659
362	456
41	456
583	0
2	0
0	0
36	3275
0	3306
0	3305
17	3298
19	3044
0	2985
0	3212
0	3309
27	3306
3861	3323
0	3305
21	2702
1	3149
17	1550
14	3303
16	3262
7391	3110
783	3181
63	3181
0	285
28	285
1386	0
1247	0
3	932
10	936
27	931
1	0
1415	0
607	0
242	0
0	0
512	0
53	2267
8	2295
57	2295
2	2261
0	2210
150	516
0	516
23	1668
0	1668
1278	0
809	0
539	0
0	519
6	494
0	519
0	1452
25	1452
206	0
33	0
47	0
416	456
0	456
17	929
0	929
0	3972
0	3933
24	20804
0	3883
14	3799
20	3751
0	4163
0	6662
0	6505
0	6582
40	6584
26	20733
66	18224
10	18224
12	18943
32	18491
3	18944
1	9
180	0
0	1
0	1
0	16
0	16
0	16
0	0
0	0
0	0
0	1
0	1
0	3
8	4
0	3
0	3
0	3
11	0
67	0
0	0
640	0
6	9
21	0
32	0
0	875
78	875
3	0
0	0
3	0
0	0
10	0
19	0
21	0
2	0
3	0
0	0
0	142
33	142
0	1300
0	450
119	1623
62	1510
0	461
652	461
0	1300
0	1
0	1
0	451
23	451
0	0
863	0
0	0
0	0
0	0
9	0
86	698
1	698
0	678
0	654
0	654
0	1708
33	1718
0	0
0	0
0	66
3	66
6	0
0	940
0	862
0	2233
2	1952
19	1090
0	2014
5	2284
8	940
0	1089
0	2130
78	2110
3	2167
485	2304
0	712
22	712
45	416
0	417
53	417
0	9
0	9
259	9
0	4
0	12
0	12
559	0
0	1352
0	1358
34	1357
136	1358
