UniqueCount	AmbigCount
0	905
2	905
1101	906
0	0
8	9
0	330
0	330
0	9
0	0
0	0
0	0
574	0
589	0
699	0
0	71821
1270	69640
455	71821
48	767
349	767
0	611
30	611
0	676
0	676
0	676
40	676
0	676
14	0
70	0
9	0
2	0
1	0
0	0
17	0
1	20
34	20
0	107
11	108
0	87
0	159
19	130
0	115
0	165
325	0
0	1286
3	1286
42	0
159	3262
60	3262
345	0
182	0
0	0
1	220
0	220
3	194
0	194
0	215
4	220
1	65
1355	69
0	65
0	103
0	110
4	82
0	14647
115	32919
0	14560
58	14598
11	33243
36	14635
1027	0
0	445
1	414
7	434
244	0
0	1366
0	1339
1	1354
559	0
20	1888
0	1948
10	2556
208	523
6	523
519	15863
110	15834
157	15863
0	292
2	255
9	292
0	814
184	814
1	0
39	0
2	0
1138	0
773	0
26559	0
5	0
1	0
805	3056
2	3056
2348	21052
1777	20084
63	19978
52	19981
8	21041
1277	0
549	0
0	2092
0	2066
4	2066
10	2022
12	2079
0	2065
3	1281
16	0
0	0
0	0
0	0
495	0
0	1789
6	1789
13	1191
4	1245
17	1172
0	1237
0	1240
49	0
1	0
0	0
253	0
7295	0
0	0
0	1310
89	1407
62	1407
331	0
1369	5
1	0
0	4
0	4
1738	0
1896	0
662	0
43	0
0	0
155	137
0	137
0	5
0	850
3	850
16	850
0	0
0	0
1	24
1	24
6	0
0	303
0	303
20	0
8	0
81	0
1	61
0	61
6	36
0	36
12	0
249	1572
0	1572
0	16
3	16
326	0
163	0
0	5665
14	5495
15	5408
1302	5665
148	4730
50	4785
0	4759
0	915
0	853
0	907
0	858
2	908
0	874
0	666
1	853
7	856
40	5466
5	5267
1	5050
893	0
146	0
1854	3
14	0
0	1027
197	1027
0	1007
0	335
0	226
0	269
1	192
0	192
13	3043
0	2958
0	3043
0	3046
0	3046
15	3041
0	0
66	2413
3	2413
78	0
0	140
36	140
1	0
4	0
0	1273
81	1008
105	1205
1	1008
18	1273
296	4
10	0
373	1959
30	1963
0	1659
13	1659
0	1567
629	0
0	1027
125	1030
0	19
2	19
128	0
0	1150
0	473
2	1123
0	482
0	0
0	0
0	487
0	452
0	341
608	27
0	734
5	756
631	550
51	0
5	25506
2429	25514
11	25506
4	25512
0	440
176	440
133	0
349	0
162	0
0	0
110	329
2	329
8	261
0	261
2195	0
484	0
36	1119
0	1119
0	628
36	628
486	0
0	2469
1404	2469
31	2049
0	2049
0	624
4	686
43	665
0	622
4	638
181	0
1	0
4	564
2	564
326	0
41	2328
13	2331
1	2329
42	2248
4	2326
4	2326
0	2328
2	0
1169	0
2886	0
0	1475
0	1561
0	1454
0	1540
3	1473
2	1473
0	84
69	84
57	6773
0	6326
0	6159
64	6273
11	6527
4	6180
0	6183
6	6273
1	6178
0	1533
2	1546
879	0
1009	6
0	547
43	547
0	1279
0	999
1	1007
25	1192
0	1281
278	0
3	1019
0	1019
86	1460
73	1460
0	679
135	679
60	233
5	233
4	1374
29	1374
1	162
0	162
5	162
37	2253
87	2253
0	1529
96	1529
7	0
735	0
0	2835
2	2774
2422	2835
0	2231
21	6490
373	12506
25	6455
0	12656
174	3291
4	3287
21	3261
8	2727
0	2727
71	2942
12	2586
0	2779
0	2619
0	2456
124	2456
0	1880
141	1880
260	0
809	0
0	435
1	435
0	454
117	454
0	1
0	1
28	483
5	483
8	0
0	1036
0	1029
0	1036
747	0
17	0
393	0
0	0
0	1075
3	1075
0	1367
0	1958
0	1958
0	1994
0	1367
0	1390
183	622
15	622
430	294
