UniqueCount	AmbigCount
0	759
2	759
956	759
0	0
13	14
0	265
0	265
1	14
0	0
0	0
0	0
473	0
685	0
716	0
0	124817
2213	120857
731	124817
27	869
363	869
0	961
55	961
0	700
0	700
0	700
29	700
0	700
8	0
76	0
23	0
10	0
1	0
0	0
4	0
0	29
47	29
0	54
4	56
2	41
0	61
12	53
0	36
0	63
406	0
0	1095
12	1095
661	0
139	3092
22	3092
441	0
429	0
2	0
2	232
1	232
2	199
0	199
2	228
0	232
0	51
1141	51
0	45
0	110
0	128
3	115
0	13918
90	31757
3	13815
53	13872
8	32094
38	13922
1665	0
7	446
1	421
5	429
216	0
0	1733
0	1678
4	1726
559	0
18	2275
0	2332
4	3003
313	830
1	830
325	14415
129	14385
81	14415
0	318
0	276
0	318
0	1549
141	1549
0	0
51	0
0	0
1101	0
1669	1
51036	4
5	0
5	0
965	3662
0	3662
3632	35990
2273	34402
75	34193
69	34213
45	35985
1921	0
571	0
0	2007
0	1994
0	1994
8	1920
12	2000
0	1994
5	1024
11	0
0	0
0	0
0	0
486	0
0	1650
13	1650
11	1854
6	1944
28	1774
0	1925
1	1925
88	0
0	0
0	0
391	0
17081	1
0	0
0	1178
47	1270
31	1270
378	0
1045	6
0	0
0	5
2	5
2176	0
1385	0
708	0
0	0
0	0
147	111
0	111
0	6
0	574
1	574
36	574
0	0
0	0
3	26
3	26
30	0
0	287
0	287
20	0
3	0
124	0
3	25
0	25
3	11
0	11
7	0
262	1819
3	1819
7	79
5	79
424	0
198	0
0	4033
1	3937
7	3841
1132	4033
145	5696
72	5770
1	5768
0	1003
0	958
0	1001
0	957
7	1001
0	977
3	678
2	958
8	957
53	6013
5	5863
5	5613
1033	0
112	0
1976	0
20	0
0	1280
218	1280
0	1249
0	326
0	246
0	260
0	98
0	98
29	3692
4	3601
0	3692
1	3716
0	3716
11	3681
2	0
47	2733
0	2733
59	0
0	135
9	135
16	0
2	0
0	1299
53	1083
188	1262
2	1083
31	1299
232	1
45	0
403	2659
94	2666
0	1837
9	1837
0	1739
563	0
0	1190
183	1190
0	33
6	33
121	0
0	1127
0	493
3	1104
0	505
0	0
0	0
0	612
0	586
0	432
911	91
0	771
7	856
841	523
57	0
3	62399
5573	62418
11	62401
7	62418
0	386
153	386
173	0
452	0
197	0
0	0
103	366
2	366
5	185
0	185
2312	0
787	0
8	1237
0	1237
0	591
33	591
557	0
0	1873
1328	1873
27	1944
0	1944
0	744
2	805
37	772
0	740
5	767
281	0
2	0
0	498
4	498
583	0
38	2950
10	2950
0	2950
45	2869
3	2950
3	2950
0	2950
3	0
1173	0
2891	0
0	2027
0	2157
0	2002
0	2132
1	2027
0	2026
0	203
146	203
51	6114
0	5478
0	5385
30	5430
17	5943
12	5363
0	5363
10	5430
0	5363
0	2044
0	2059
951	0
788	1
0	711
79	711
0	2356
0	1858
0	1862
39	2197
0	2357
218	0
1	1120
0	1120
108	1523
23	1523
0	612
100	612
99	345
9	345
2	1537
28	1537
0	104
0	104
0	104
47	3029
117	3029
0	1758
115	1758
14	0
967	1
0	2417
6	2380
2272	2417
0	1970
18	8586
324	14715
49	8533
1	14879
250	5249
9	5249
19	5214
6	2962
0	2962
41	1981
10	1817
0	1911
0	1816
0	2474
99	2474
0	1693
25	1693
208	0
870	0
0	620
0	620
0	571
192	571
0	13
0	13
67	899
10	899
14	0
0	1315
0	1302
0	1316
869	0
20	0
445	0
2	0
0	1116
1	1116
0	1406
0	2124
0	2124
0	2152
0	1406
0	1415
101	548
4	548
1439	867
6	870
26	870
10	870
0	45
22	45
97	1057
2457	1057
48	4999
1064	4999
0	1658
658	1450
4	1646
0	1650
44	768
0	768
11	1551
4	1551
35	604
0	604
921	0
17	192
0	192
126	8448
0	8448
0	8448
164	0
0	11
7	11
805	0
5	35
0	35
103	432
2	432
0	1344
0	1267
202	1344
929	0
12	2132
10	2125
0	2132
2	2126
0	1154
6	1154
1226	0
1	74
0	75
0	70
14	75
0	401
224	401
353	2286
1395	2286
2	2286
608	0
0	2
0	2
0	185
198	185
4917	0
451	0
37	52
0	52
23	888
51	888
0	689
13	689
0	203
0	176
0	202
0	202
0	196
336	355
42	355
396	0
1	0
1	0
79	3583
0	3308
0	3307
4	3125
19	3059
5	3029
0	3244
0	3129
30	3307
4899	3316
0	3307
4	2629
0	3143
15	1546
6	3310
246	3406
7122	2987
516	3404
106	3404
0	83
13	83
1018	0
1283	0
0	267
0	267
0	267
1	0
1	0
442	0
144	0
2	0
552	0
46	2100
6	2124
47	2124
1	2102
0	2018
193	631
0	631
4	788
0	788
1230	0
502	0
349	0
0	492
4	474
4	492
0	1174
17	1174
756	0
13	0
18	0
451	406
0	406
21	1177
0	1177
0	3189
0	3165
19	17848
0	3104
42	3061
20	3012
0	3378
0	5144
2	5008
0	5088
25	5067
25	17815
47	15968
10	15967
7	16401
21	16169
4	16401
13	31
649	0
1	2
0	2
0	57
0	57
0	57
0	0
0	0
1	0
0	0
0	0
0	3
18	4
0	3
0	4
0	3
1	0
689	0
0	0
1485	0
42	31
446	0
34	0
0	977
55	977
1	0
0	0
9	0
0	0
0	0
4	0
22	0
11	0
10	0
0	0
0	239
67	239
0	1161
3	477
88	1391
19	1300
0	483
886	482
0	1160
0	10
0	10
0	502
8	502
9	0
2081	0
0	2
0	2
0	0
17	0
80	590
0	590
0	421
0	419
0	419
1	1659
14	1643
0	0
0	0
0	42
0	42
4	0
0	445
0	436
1	1882
4	1780
7	533
0	1814
6	1919
4	445
0	537
0	1879
67	1894
7	1907
564	1959
0	446
8	446
13	244
0	244
26	246
0	0
1	2
222	0
0	13
0	20
0	20
479	0
0	1646
0	1665
45	1661
178	1665
0	67
1	405
0	414
0	403
0	405
3	0
0	257
59	257
7	121
4	93
0	9925
0	9195
0	17272
0	17524
0	15
0	15
641	0
2	5491
0	5491
0	912
0	912
7	912
0	0
207	0
0	996
26	1290
0	2581
12	2590
0	1173
0	22
5	22
0	22
7	1116
1	2597
0	2403
0	2403
2	2397
22	886
0	1071
0	3707
0	692
0	923
0	4086
641	0
0	0
3	0
0	0
1203	0
5	0
3	0
504	0
0	258
0	258
0	67
17	67
0	2
0	2
0	0
0	0
0	0
0	5
0	5
5	0
0	0
11	838
104	606
616	606
0	867
1295	853
2	838
4	663
1	562
0	490
0	551
391	0
248	0
0	662
10	662
0	402
0	404
7	404
5	778
0	780
0	775
67	1267
4171	1269
0	2599
56	2599
113	0
92	0
336	0
0	0
0	1225
310	1225
0	2222
0	2222
235	0
0	1364
891	1364
403	2520
0	2317
0	2077
3	8141
0	8579
29	18650
0	19082
148	10866
74	11081
0	10857
59	10858
13	0
5	0
8	0
7	0
6	0
11	1219
0	1087
6	1563
0	1431
103	1921
0	1921
0	2197
73	749
1	2193
0	2197
0	2195
58	1864
0	1465
0	0
2	0
5	0
0	28
0	4
1	27
0	28
0	0
0	0
0	0
0	0
0	0
26	0
0	14946
288	18413
1679	0
0	51
0	51
0	4
0	4
389	0
0	1101
2	1101
0	1092
0	1101
0	0
0	1
0	1
0	0
4	0
0	0
8	198
0	416
64	522
0	421
0	416
3937	518
431	0
320	4528
2	4528
0	718
14	932
3	8022
149	8293
0	803
155	540
0	1037
8	805
0	11730
3	769
0	1058
0	1058
0	1057
1	1057
425	1058
3877	2
0	4362
95	4362
76	694
5	694
509	695
0	3049
68	3049
0	1465
107	1465
110	0
595	4999
6	4999
0	535
105	535
0	658
0	658
0	2698
534	2698
1542	0
10	485
0	485
1	1156
111	1156
0	40029
13439	38468
1285	40044
6	0
200	940
0	908
27	940
76	1148
25	1148
31	10
3	10
0	250
4	250
75	872
28	872
0	4951
16	4951
46	4639
5	0
7173	0
4	0
0	0
13	2027
5125	2028
0	0
0	1
0	1
0	2837
160	2838
0	2838
0	145
2	145
166	274
459	274
182	4920
76	4877
0	4920
1	1644
0	1644
271	0
1171	2
45	0
29	0
1037	0
58	3208
20	3208
2	3199
0	3203
0	400
26	400
0	1041
0	1046
0	1047
5	1047
0	1040
249	1079
636	2637
2	2637
62	2566
0	2543
19	2566
3	2543
705	0
693	0
0	185
0	140
3	170
1797	0
1	532
3	532
71	532
18	821
259	821
0	287
207	288
0	397
29	399
272	3
60	0
8	0
3705	0
15	311
0	312
0	312
186	4912
116	4912
167	1087
0	1087
0	1536
8	1536
94	300
3	311
3	143
1	3906
47	3901
3	3901
40	3906
134	1050
0	1050
457	3170
0	3144
6	3171
8	3160
7	3138
10	0
131	0
0	1
0	1
77	0
130	2096
0	2803
13	2803
1046	0
0	356
12	356
39	548
0	548
11	289
0	289
592	0
733	0
18	0
0	228
13	222
0	225
0	225
395	0
284	0
167	3411
0	3411
488	0
0	207
16	207
636	0
1028	0
0	1151
2	1147
1	1146
0	1143
3	1426
0	1499
8	1512
0	1512
1504	0
947	0
8356	0
468	0
1301	74869
68	74869
0	74869
858	74869
0	69514
337	0
15	1194
2	1172
0	1172
1	1194
7	0
0	5243
0	4407
49	5243
473	0
1791	0
0	750
129	750
0	355
5	355
0	4512
0	5409
0	5247
0	4350
32	2257
425	0
549	0
1	0
12	340
9	340
345	0
218	16919
243	16084
15	16919
1	0
611	4165
0	4139
0	2074
0	2321
0	2088
4	2071
35	0
30	0
275	0
0	74610
1020	74610
13	0
38	0
9	778
0	778
1974	0
0	948
14	926
8	874
768	0
0	875
0	837
0	875
0	823
4	837
3988	0
321	0
0	1039
41	1039
75	523
0	523
1615	0
15	33
0	33
4	25
0	27
4	27
357	0
300	0
14	552
0	550
0	552
6	550
0	201
0	135
32	201
8	201
2623	1
0	2187
37	1977
14	1283
8	1970
193	5297
59	5226
1	5310
10	1171
0	1171
113	4361
0	3219
0	3221
2	4358
3	3068
193	0
5	0
1	624
0	624
60	1417
1	1417
3	1413
0	0
22	0
18	0
0	1632
0	1211
4	1600
0	1179
1	1600
175	2631
74	2604
8	2658
32	2604
30	2631
27	0
2675	2
537	418
12	418
42	6589
0	6839
0	4488
673	0
884	2093
0	2398
0	2220
73	2128
16	2100
0	2132
0	1674
10	1670
7	2402
0	2402
0	942
7	942
712	0
0	953
0	953
36	953
0	0
82	0
587	0
495	0
2465	0
0	395
5	1270
0	1270
0	1345
0	770
45	770
0	166
22	166
280	3298
382	4580
238	4869
40	4869
5	685
0	685
103	685
6	516
1	516
0	516
0	40
776	40
0	238
11	238
188	0
0	880
0	860
20	749
0	12
0	16
0	4
9	80
0	80
843	2
131	114
0	114
0	2484
1	2636
1	2454
0	2474
3	2469
3	2624
0	2487
29	2416
38	0
1	2127
0	2142
1	2131
0	2127
15	2153
1	2167
0	2152
4	2129
0	2169
0	2172
0	1899
0	20
0	20
0	3741
11	3705
1	3702
2	3706
23	3702
0	3694
349	2471
20	2483
210	2621
31	2633
0	2415
498	0
0	5
0	5
135	0
2	36
0	36
280	2884
153	2884
229	0
21	307
7	307
10	1423
95	1423
11	0
231	0
481	6
7	511
84	505
0	9814
0	9814
4	1854
5	3333
200	2306
0	3333
182	2306
0	0
0	0
0	0
518	1
1334	0
1	2
0	2
705	200
0	200
496	0
342	0
1136	7541
63	7541
4	7546
24	7580
1	7578
5	189
1	189
0	431
585	392
136	217
4	12
0	12
0	12
12	172
0	172
317	4173
113	4173
516	0
1014	0
0	423
16	423
0	279
6	279
979	0
1252	0
1001	0
1049	0
2768	0
0	0
0	0
0	0
351	0
77	0
895	0
0	85
31	85
6	10806
9	10737
375	11673
96	11219
1	11174
995	0
135	1535
2	1539
40	1512
0	42
0	42
0	1514
0	1457
0	1397
0	1340
0	24
7	24
0	658
21	658
0	320
20	294
0	267
1140	0
0	0
1006	0
16	2946
4	2946
903	0
165	759
3	739
0	759
0	0
7	25
0	25
655	0
1157	0
468	1
38	420
0	420
0	265
65	265
4	0
34	734
0	841
5	809
157	414
0	414
0	0
0	0
4	0
0	0
69	692
0	692
34	504
4	504
0	4271
20	4270
88	4271
22	4271
0	0
10	826
0	826
68	1771
1	1771
39	1771
0	1771
93	517
13	2131
7	2213
190	1764
1518	19
48	19
0	1060
26	1015
1	567
0	386
502	0
0	0
27	1393
40	1419
0	1193
4	1467
0	1417
9	219
266	221
0	482
10	482
3	594
0	603
0	601
0	578
0	2780
0	2780
7	880
0	880
0	0
345	0
1277	1859
1	1859
2	1859
0	1859
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	14
228	0
68	464
0	464
991	0
12	0
0	0
2	0
99	0
944	1202
0	1162
0	1150
0	1202
174	329
0	329
1509	0
28	674
0	596
8	692
0	674
0	676
0	697
7	1087
261	1090
0	1090
3	4273
7	4306
2	4306
8	4273
0	4285
0	4276
6	4329
61	4332
0	4285
4	14
0	14
0	2089
0	2089
0	3372
49	3372
0	0
4	0
0	441
0	412
0	384
0	355
936	2952
43	2952
1069	0
32	0
0	2777
28	3298
0	3330
782	1011
0	982
0	1010
100	0
7	1839
26	1838
0	1882
15	1820
0	1807
3	1808
0	0
0	0
0	0
111	0
5	349
7	349
11	1573
15	1573
0	0
0	18
0	18
0	218
4	218
558	4261
156	4261
855	0
0	2253
2	2349
0	2208
13	2487
0	2187
147	2532
119	0
0	21
0	34
0	26
4	34
3714	1
17	0
163	4510
0	4510
21	249
2	249
0	2151
231	2151
598	0
10973	0
0	0
3266	0
4	0
1	773
2	781
9	781
368	0
219	0
294	0
218	0
3	0
0	10
2	10
0	10
198	0
846	0
0	13437
0	12583
0	13436
0	12582
0	0
149	7575
5	7570
4	7565
37	7568
0	7570
718	0
0	241
57	241
0	1836
0	1944
0	1892
0	1867
20	0
170	642
32	642
1330	0
72	0
105	0
277	0
6	1687
6	1662
4	1617
2	1577
1	177
0	188
13	186
1938	0
715	0
28	1423
99	485
31	1423
1256	530
0	530
369	0
373	0
