UniqueCount	AmbigCount
0	617
0	617
1426	617
1	0
9	11
0	865
0	865
7	11
0	0
1	0
3	0
513	0
595	0
684	0
0	148297
2870	142733
861	148297
15	765
440	765
0	683
45	683
0	1438
0	1438
0	1438
52	1438
0	1438
20	0
33	0
47	0
6	0
6	0
0	0
44	0
0	39
64	39
0	181
6	187
2	134
0	176
38	148
0	133
1	178
360	0
0	1586
8	1586
76	0
121	3546
19	3546
355	0
1247	2
0	0
2	218
0	219
1	202
0	202
0	217
0	219
0	20
1211	20
0	18
2	168
0	173
2	147
0	15657
52	44873
0	15631
23	15631
5	45165
24	15644
1317	2
3	649
0	633
2	642
214	0
0	1553
0	1528
0	1551
766	0
41	2572
0	2655
11	3501
223	756
5	756
278	19299
100	19276
69	19299
0	401
0	372
11	401
0	1084
388	1084
1	0
139	0
3	0
1351	0
1330	1
37048	1
8	0
2	0
1197	3061
8	3061
3687	38432
2545	36912
63	36696
92	36698
30	38426
1815	0
822	0
0	2101
0	2100
0	2100
4	1986
4	2099
0	2100
3	930
15	0
16	0
0	0
0	0
757	0
0	2194
8	2194
11	1658
2	1731
16	1624
0	1716
0	1716
75	0
0	0
0	0
357	0
6333	0
0	0
1	1249
119	1328
36	1328
388	0
1295	4
2	0
0	7
1	7
1644	1
2214	2
737	0
39	0
0	0
279	202
0	202
0	4
0	1410
4	1410
52	1410
0	0
1	0
6	94
10	94
5	0
0	515
0	515
52	0
2	0
109	0
0	59
0	59
5	30
0	30
24	0
152	2271
1	2271
4	59
2	59
321	0
533	0
0	5425
3	5296
7	5245
2020	5425
83	5542
32	5648
0	5629
0	966
0	919
0	965
0	919
4	965
0	947
0	606
0	919
3	919
47	6400
2	6271
4	6072
951	0
192	0
2810	0
32	0
0	1111
400	1111
0	1099
0	359
0	308
0	269
0	273
0	273
8	3018
0	2992
0	3018
0	3033
0	3033
0	3016
0	0
89	2985
3	2985
80	0
0	136
20	136
0	0
2	0
0	1900
79	1544
161	1797
1	1541
21	1901
391	7
12	0
410	2366
78	2366
0	1929
8	1929
0	1795
654	0
0	1198
359	1202
0	81
7	81
238	0
0	2098
0	456
1	2084
0	464
0	0
0	0
0	720
0	699
0	493
866	36
0	621
0	652
1089	415
130	0
3	41795
3022	41801
12	41796
1	41800
0	655
217	655
357	0
406	0
474	0
0	0
139	518
11	518
6	284
0	284
2493	0
623	0
28	1863
0	1863
0	952
62	952
645	0
0	2028
2171	2028
13	2131
0	2131
0	897
0	964
33	943
0	895
3	929
234	0
9	0
0	622
1	622
564	0
19	2935
4	2942
1	2941
13	2868
0	2935
1	2935
0	2936
5	0
1332	1
2830	0
0	1943
0	2000
0	1928
0	1985
1	1943
0	1943
0	135
55	135
150	8218
0	7377
0	7181
39	7349
9	7952
5	7231
0	7231
1	7349
0	7231
0	1869
1	1886
960	0
1691	28
0	604
70	604
0	1410
0	1106
0	1109
29	1273
0	1413
176	0
0	1156
0	1156
124	2252
84	2252
0	1012
153	1012
113	414
13	414
4	1488
18	1488
0	182
0	182
9	182
58	2872
100	2872
0	3645
225	3645
7	0
961	0
0	2371
1	2348
3033	2371
2	2113
11	6763
651	15274
10	6747
0	15356
75	3384
0	3383
7	3367
12	3367
0	3367
48	3008
9	2749
0	2916
4	2809
0	3186
111	3186
0	1971
119	1971
258	1
866	1
0	658
1	658
0	953
198	953
0	0
0	0
19	612
1	612
22	0
0	1257
