UniqueCount	AmbigCount
0	262
1	262
859	262
0	0
6	2
0	616
2	616
0	2
0	0
0	0
0	0
553	0
518	0
415	0
0	163665
2939	158513
899	163665
8	457
279	457
0	637
42	637
0	999
0	999
1	999
37	999
0	999
17	0
62	0
16	0
9	0
4	0
0	0
17	0
2	41
87	41
0	53
8	54
1	41
0	99
4	80
0	54
0	100
230	0
0	732
1	732
646	0
98	2942
15	2942
317	0
1134	0
0	0
1	207
0	207
3	195
3	195
0	203
1	207
0	2
599	2
0	2
0	107
0	111
4	90
0	7799
17	25258
0	7784
12	7793
0	25384
14	7807
1588	0
0	317
0	303
0	315
202	0
0	1304
0	1290
1	1302
402	0
34	2200
0	2201
2	2883
225	704
5	704
163	11243
56	11231
37	11243
0	304
0	282
4	304
0	1165
244	1165
0	0
61	0
0	0
907	0
2885	2
44557	2
4	0
10	0
936	2305
0	2305
3835	36423
2227	34906
88	34661
67	34679
34	36418
1916	0
536	0
0	1454
0	1449
3	1449
0	1412
7	1454
0	1449
3	585
9	0
0	0
0	0
0	0
451	0
0	1047
3	1047
4	2887
3	3015
20	2853
0	3014
0	3014
64	0
0	0
0	0
288	0
14190	0
1	0
0	703
78	810
29	810
359	0
466	3
0	0
0	1
0	1
1989	0
1152	0
618	0
2	0
0	0
248	146
0	146
1	3
0	512
0	512
20	512
0	0
0	0
1	61
2	61
24	0
0	388
0	388
34	0
1	0
114	0
1	35
0	35
7	26
0	26
26	0
123	2032
0	2032
6	134
1	134
328	0
311	0
0	2521
2	2472
0	2429
860	2521
39	3708
21	3788
0	3784
0	509
0	497
0	508
0	497
2	508
0	500
0	275
2	497
1	498
19	3673
0	3626
3	3533
570	0
97	0
1923	0
9	0
0	1120
255	1120
0	1104
0	240
0	216
0	172
2	210
0	210
2	2465
0	2460
0	2464
0	2486
0	2486
6	2463
0	0
96	2916
5	2916
46	0
0	99
10	99
3	0
3	0
0	1548
42	1327
194	1499
0	1324
18	1548
170	7
18	0
346	1936
123	1944
0	1486
1	1486
0	1403
353	0
0	1385
249	1385
0	42
10	42
168	0
0	1715
0	236
0	1703
0	238
0	0
0	0
0	428
0	409
0	269
919	90
0	489
2	573
959	319
163	0
9	58652
4031	58657
11	58651
2	58657
0	484
140	484
189	0
391	0
502	0
0	0
139	377
2	377
0	198
0	198
1858	0
508	0
1	1187
0	1187
0	583
30	583
375	0
0	1144
1236	1144
3	1142
0	1142
0	719
3	757
28	742
0	718
5	726
243	0
4	0
0	437
0	437
579	0
7	2105
14	2105
0	2105
2	2057
0	2105
1	2105
0	2105
9	0
1117	0
1806	0
0	1516
0	1569
0	1506
0	1559
0	1516
0	1516
0	221
176	221
80	5729
0	4753
0	4716
9	4742
3	5590
0	4731
0	4731
8	4742
0	4730
0	1323
1	1326
671	0
3543	41
0	503
67	503
0	1353
0	1047
0	1048
23	1204
0	1353
60	0
5	859
0	859
66	1511
28	1511
0	463
74	463
70	383
20	383
0	1301
13	1301
0	92
0	92
0	92
45	2570
65	2570
0	2461
162	2461
8	0
708	0
0	1262
0	1254
1610	1262
0	1143
13	5347
469	11210
7	5320
3	11291
121	3818
6	3818
9	3792
4	3535
0	3535
42	2913
19	2687
0	2824
0	2725
0	2039
49	2039
0	1336
19	1336
122	0
538	0
0	553
1	553
0	929
210	929
0	36
0	36
42	820
0	820
7	0
0	929
0	910
0	929
650	0
19	0
377	0
0	0
0	767
2	767
0	1045
0	1951
0	1952
0	1980
0	1046
0	1067
94	540
18	540
1113	1001
7	999
39	1000
13	1000
0	125
8	125
140	1096
2570	1096
19	4569
1586	4570
0	846
541	713
6	837
0	837
18	578
0	578
4	818
0	818
23	557
0	557
717	0
18	142
0	142
26	5736
0	5736
0	5736
375	0
0	5
20	5
724	0
0	82
0	82
61	275
2	275
0	928
0	912
177	928
943	0
0	1580
3	1578
0	1580
10	1578
1	731
0	731
1101	0
0	60
0	59
0	56
9	59
0	336
329	336
333	1810
1375	1810
2	1810
454	0
1	0
0	0
0	123
218	123
3782	3
323	0
47	80
0	80
36	677
34	677
0	468
0	468
0	192
0	178
0	192
0	192
6	186
304	471
18	471
342	0
0	0
0	0
45	2601
0	2353
0	2353
3	1427
6	2191
0	2177
0	2326
0	1428
4	2353
5669	2356
0	2353
8	1234
0	2236
13	751
4	1808
190	1678
5294	1367
561	1839
81	1839
0	69
16	69
1031	0
756	0
0	184
0	184
0	184
5	0
4	0
305	0
79	0
7	0
465	2
22	1724
0	1738
17	1738
0	1723
0	1698
99	431
0	431
4	634
2	634
959	0
433	0
325	0
0	318
0	309
0	318
0	922
15	922
737	0
10	0
17	0
506	509
0	509
39	1562
0	1562
0	4089
0	4078
13	20637
0	4038
10	4004
22	3985
0	4284
0	7125
0	6964
0	7009
29	7095
17	20531
145	17655
3	17655
12	18618
58	17995
2	18613
51	133
3390	0
0	0
0	0
0	87
2	87
0	86
0	4
0	4
6	0
0	4
0	4
0	1
6	1
1	2
0	2
0	2
4	0
1375	0
0	0
4042	0
151	133
434	0
81	0
0	821
94	821
7	2
0	2
44	0
0	0
3	0
14	0
47	0
16	0
17	0
1	0
0	325
100	325
0	1482
8	417
135	1866
61	1722
0	431
832	435
0	1481
0	6
0	6
0	446
16	446
9	0
3635	0
0	9
0	9
0	0
11	0
39	428
0	428
0	227
0	226
0	225
0	1022
8	1021
0	0
0	0
0	16
0	16
6	0
0	339
0	331
0	2521
2	2446
12	406
0	2478
2	2551
1	339
0	406
0	2525
31	1330
0	1319
504	1359
0	250
5	250
10	210
0	210
25	211
0	8
4	8
143	8
0	2
0	2
0	2
519	0
0	884
0	895
59	895
120	895
0	31
0	367
0	375
0	367
6	367
5	0
0	172
93	172
3	62
0	53
0	10456
0	10029
0	17983
0	18087
0	62
6	62
383	0
1	4711
0	4711
0	733
2	733
10	733
1	0
157	0
0	1022
15	1261
0	2778
11	2782
0	1140
0	25
7	26
0	26
3	1010
0	2066
0	1749
0	1749
0	1724
42	878
0	1307
0	2947
0	561
0	714
0	3693
478	0
3	0
0	0
0	0
651	0
2	0
2	0
476	0
0	166
0	166
0	37
16	37
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
1	462
98	365
658	365
0	490
1050	488
0	462
0	381
0	388
1	320
0	387
419	0
190	0
0	374
7	374
0	297
0	320
1	297
0	651
0	625
0	622
11	1094
3434	1094
0	2180
57	2180
252	0
85	0
284	0
0	0
0	769
254	769
0	2188
0	2188
112	0
0	1175
609	1175
465	3066
0	2894
1	2619
0	7470
0	7718
20	13771
0	14018
129	8990
44	9145
0	9024
32	8990
9	0
2	0
1	0
10	0
11	0
21	893
0	789
20	1251
0	1147
85	1358
0	1358
0	1623
17	339
0	1611
0	1611
0	1611
51	1456
2	834
0	0
0	0
14	0
0	11
0	2
0	11
0	11
0	0
0	0
0	0
0	0
0	0
30	0
0	15012
435	19818
1883	0
0	212
0	212
0	0
0	0
322	0
0	977
0	977
0	977
0	977
0	0
0	1
0	1
0	0
13	0
2	0
9	220
0	345
43	496
0	345
0	341
3661	497
306	0
150	3044
1	3044
0	559
41	701
0	7556
123	8333
0	663
237	476
0	818
10	670
0	11069
0	632
0	715
0	715
0	715
0	715
373	715
2604	0
0	3094
59	3094
104	329
4	329
457	329
0	8935
158	8935
0	1166
33	1166
107	0
353	4572
2	4572
0	350
67	350
0	1687
0	1687
0	2966
497	2967
1484	0
8	361
2	361
0	778
96	778
0	43481
13196	41777
1290	43483
8	0
228	942
0	919
7	942
54	1010
14	1010
20	12
1	12
0	204
7	204
26	699
10	699
0	4975
0	4975
51	4829
3	0
4739	0
18	0
1	0
3	481
3283	481
0	0
0	0
0	0
0	2157
29	2157
0	2157
0	116
1	116
150	119
247	119
88	5534
69	5481
0	5534
2	1281
0	1281
157	0
783	0
45	0
47	0
650	0
25	2213
6	2213
2	2209
0	2212
0	338
26	338
0	792
0	797
0	797
0	797
0	792
99	746
467	1952
0	1953
51	2181
0	2170
7	2181
0	2170
474	0
493	0
0	307
4	256
4	295
1435	0
1	468
4	471
40	471
37	472
234	472
0	103
169	103
0	207
7	208
175	1
31	0
0	0
3764	0
0	213
0	213
0	213
8	863
4	863
163	1139
0	1139
0	815
14	815
145	180
0	180
1	52
0	959
78	958
1	958
31	959
76	760
0	760
330	2574
0	2554
0	2574
0	2563
0	2548
10	0
15	0
0	4
0	4
117	0
40	1765
0	2029
6	2029
730	3
0	210
7	210
8	372
0	372
8	210
0	210
556	0
613	0
23	0
0	164
15	153
0	163
0	163
365	0
264	0
184	2764
0	2764
433	0
0	175
20	175
476	0
971	0
0	392
1	390
0	390
0	390
0	1166
0	1204
2	1216
0	1216
1321	0
1004	0
6727	1
469	0
765	60399
30	60399
0	60399
966	60399
0	57361
245	0
11	1048
1	1029
0	1029
0	1048
28	0
0	4370
0	3776
52	4370
390	0
1643	0
0	659
76	659
0	221
1	221
0	2979
0	3322
0	3229
0	2892
33	1012
273	0
377	0
0	0
7	110
0	110
228	0
74	10940
40	10611
9	10940
0	0
522	2351
0	2319
0	1250
0	1337
0	1263
1	1269
9	0
33	0
288	0
0	72117
1337	72117
6	0
33	0
2	656
0	656
1998	0
0	566
8	558
4	529
586	0
0	1023
0	1000
0	1023
0	998
4	1000
4265	0
247	0
0	869
31	869
57	558
0	558
1023	0
12	19
0	19
2	32
0	32
6	32
273	0
245	0
1	538
0	538
1	538
0	538
0	136
3	102
33	136
4	136
2871	0
0	2138
39	1911
37	1218
3	1902
138	5998
45	5938
0	6005
11	984
0	984
33	3033
0	1981
0	1981
2	3033
0	1937
162	0
13	0
0	277
0	277
31	1293
1	1293
0	1283
0	0
49	0
28	0
0	1223
0	771
0	1214
0	762
1	1214
55	2469
43	2438
7	2485
24	2436
13	2457
12	0
1388	0
491	289
16	289
18	6441
0	6574
0	3958
801	0
508	1995
0	2631
0	2262
78	2051
7	1998
0	2054
0	1625
12	1622
1	2634
0	2634
0	700
2	700
693	0
0	722
0	722
19	722
0	0
171	0
494	0
603	0
1984	0
0	230
2	1118
0	1118
0	1156
0	578
42	578
0	88
0	88
228	2557
229	3558
115	3661
16	3661
2	577
0	577
87	577
27	415
0	415
1	415
0	7
412	7
0	196
5	196
152	0
0	785
0	768
13	636
0	24
0	25
0	1
10	139
0	139
504	0
131	95
0	95
0	2603
0	2635
0	2593
0	2599
3	2597
5	2630
0	2605
9	2550
30	0
0	1590
0	1588
0	1588
0	1584
5	1592
1	1598
0	1592
2	1593
0	1592
0	1598
0	1412
0	28
0	28
0	3169
6	3157
1	3156
3	3157
10	3156
0	3156
225	1667
13	1668
138	2509
18	2509
0	2420
404	0
0	4
0	4
123	0
1	55
0	55
122	2029
102	2029
569	0
9	210
0	210
1	1387
70	1387
26	0
372	0
512	7
5	473
39	466
0	7189
0	7189
0	1334
4	3968
353	4686
0	3968
62	4686
2	1
0	1
0	0
473	0
1304	0
0	6
0	6
867	186
0	184
289	0
331	0
516	4691
31	4675
1	4686
20	4710
0	4694
0	182
3	182
0	426
673	411
199	168
0	0
0	0
0	0
3	158
0	158
146	3031
61	3031
427	0
770	0
0	489
28	489
1	312
6	312
496	0
615	0
719	0
673	0
1893	0
0	0
0	0
0	0
284	0
23	0
900	0
0	61
51	61
1	6202
0	6011
218	6611
110	6663
0	6194
693	0
92	1529
4	1530
20	1484
0	22
0	22
0	894
0	873
0	827
0	806
0	16
0	16
0	688
7	688
0	167
16	151
0	128
1317	0
0	0
646	0
10	1491
2	1491
779	0
166	485
0	477
0	485
1	0
2	16
0	16
490	0
743	0
456	0
19	360
0	360
0	171
34	171
1	0
23	470
0	516
2	502
206	445
0	445
0	6
0	6
1	0
0	0
25	547
0	547
9	299
3	299
0	3235
29	3235
43	3235
5	3235
2	0
3	643
0	643
21	1703
1	1703
18	1703
0	1703
56	264
2	1521
0	1546
179	1314
1128	8
48	8
2	730
43	719
0	325
0	193
470	0
0	0
15	1181
21	1195
1	1060
4	1240
1	1194
3	238
265	239
0	399
3	399
0	416
0	418
0	418
0	401
0	2377
0	2377
1	957
0	957
0	0
220	0
920	1310
0	1310
1	1310
0	1310
0	0
0	0
0	5
0	5
0	5
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	35
0	35
338	0
61	381
0	381
864	1
37	0
0	0
0	0
48	0
837	938
1	925
0	912
0	938
173	331
0	331
866	0
9	445
1	408
0	459
0	446
0	443
0	460
2	861
269	861
0	861
1	3903
6	3906
0	3905
3	3900
0	3901
0	3903
0	3921
27	3921
0	3904
2	1
0	1
0	1900
0	1900
0	3665
57	3665
5	0
1	0
0	287
0	282
0	235
0	230
672	2526
32	2526
1158	0
38	0
0	2275
7	2969
1	2980
494	560
0	559
0	560
61	0
1	1496
6	1520
0	1526
1	1491
0	1496
0	1496
4	0
0	1
0	1
90	0
8	195
0	195
1	1016
7	1016
0	0
0	35
5	35
0	181
6	181
321	2392
134	2393
544	0
0	1961
0	2138
0	1936
1	2244
0	1923
98	2269
211	0
0	24
0	28
0	28
0	28
3855	0
102	0
57	3574
0	3574
4	206
10	206
0	1751
175	1753
668	0
8833	1
0	0
3273	0
3	0
0	469
0	469
0	469
413	0
307	0
504	0
359	0
2	0
0	12
0	12
0	10
181	0
535	0
0	11227
0	10559
0	11226
0	10558
0	0
44	4166
1	4166
0	4159
3	4162
0	4166
496	0
0	196
62	196
0	1022
0	1052
0	1031
0	1035
48	0
274	1268
23	1268
2271	0
118	0
188	0
434	0
7	1070
1	1063
0	1060
1	1043
3	380
0	390
13	384
1202	0
1294	0
6	1116
92	249
23	1116
789	134
0	134
200	0
466	0
0	496
573	496
369	0
0	43
0	43
0	14696
628	14696
30	1694
7	1694
0	262
0	262
0	36
22	36
0	43888
18	43888
0	0
0	0
298	0
466	0
1466	0
1	0
69	0
355	0
7	4669
0	1963
6	4371
0	1963
0	434
0	4646
0	1176
0	1171
0	1212
0	1207
0	544
0	1384
0	481
0	581
15	1428
0	1220
0	1184
3	1070
0	1070
4	1070
0	0
0	0
0	263
10	263
14	0
485	0
455	0
2721	0
2502	762
0	762
602	0
797	0
8	1944
0	1944
0	0
0	0
0	0
0	0
0	100
2	100
5	100
11	20
3	20
0	0
1	13
0	0
0	0
2	277
11	277
3	209
0	209
37	209
282	0
8	0
697	0
0	2570
0	2571
6071	1252
0	2568
5	2604
0	2607
2	2494
2	0
595	0
212	356
0	456
28	456
4	260
1	260
0	0
161	1586
0	1575
0	1586
10	1543
0	1525
0	1523
1	1544
0	13
0	0
0	0
8	0
0	7
0	7
28	0
389	0
3	316
0	316
10	408
1	408
0	392
0	392
20	307
1	307
15	307
0	84
0	84
4	0
1	110
0	168
1	168
0	110
19	502
0	502
0	0
0	0
3	0
0	1425
0	1412
2	1415
0	1415
0	1425
149	9268
146	9180
15	9164
19	9168
2	9257
296	9089
4	9177
9	9046
0	2737
