UniqueCount	AmbigCount
0	938
0	940
1458	940
0	0
4	17
0	543
0	543
2	17
0	0
0	0
1	0
590	0
713	0
781	0
0	81552
1343	79047
513	81552
31	937
428	937
0	786
59	786
0	610
0	610
0	610
31	610
0	610
2	0
79	0
11	0
2	0
0	0
0	0
5	0
0	30
50	30
0	116
8	119
0	84
0	138
22	97
0	75
0	144
438	0
0	1494
29	1494
44	0
101	3257
37	3257
400	0
458	0
0	0
0	176
0	176
10	153
0	153
4	175
2	176
0	60
1599	62
0	58
1	113
0	126
4	114
0	19218
85	45050
0	19123
66	19160
4	45459
48	19203
1230	3
0	510
0	486
6	496
278	0
0	1397
1	1359
1	1389
684	0
19	2423
0	2296
16	3131
256	768
0	768
405	19089
130	19058
83	19089
0	376
2	353
4	376
0	1121
296	1121
0	0
73	0
0	0
1230	0
813	0
32556	2
0	0
5	0
1167	3954
5	3954
2781	27807
2068	26540
57	26418
58	26428
33	27804
1653	0
691	0
0	2325
0	2304
0	2304
0	2233
19	2318
0	2303
5	1182
10	0
7	0
0	0
0	0
607	0
0	2398
26	2398
17	1236
4	1286
27	1208
0	1280
0	1281
79	0
3	0
0	0
335	0
7378	0
2	0
0	1321
103	1439
31	1443
393	0
1559	10
2	0
0	4
2	4
2510	0
2216	1
724	2
25	0
0	0
51	37
0	37
0	10
0	1046
6	1046
37	1046
0	0
0	0
3	50
8	50
21	0
0	415
0	415
28	0
7	0
41	0
0	46
0	46
11	17
0	17
9	0
202	1993
2	1993
5	68
0	68
342	0
314	0
0	6889
11	6702
17	6631
2050	6889
72	5000
54	5095
0	5075
0	877
0	828
0	871
0	824
4	871
0	845
0	571
1	823
8	828
59	7369
2	7224
4	6961
928	0
148	0
2151	0
25	0
0	1062
306	1062
0	1035
0	288
0	222
0	228
0	144
0	144
7	3834
0	3683
2	3834
0	3830
0	3830
14	3823
0	0
101	3131
11	3131
70	0
0	182
21	182
4	0
1	0
0	1412
74	1195
189	1364
5	1199
18	1412
299	4
75	0
406	2220
61	2221
0	2244
9	2244
0	2116
687	0
0	1059
211	1059
0	28
1	28
107	0
0	1786
0	502
1	1758
0	508
0	0
0	0
0	670
0	648
1	473
621	54
0	596
5	649
532	448
58	0
6	28338
2185	28336
5	28338
0	28336
0	651
218	651
179	0
273	0
273	0
0	0
96	387
6	387
0	288
0	288
2307	0
547	0
31	1328
0	1328
0	734
66	734
635	0
0	2345
1868	2346
30	2325
0	2325
0	745
3	785
41	776
0	743
3	752
210	0
5	0
0	478
0	478
484	0
45	3040
27	3049
1	3045
7	2940
0	3037
4	3036
0	3041
1	0
1271	0
2870	0
0	1688
0	1745
0	1672
0	1729
4	1686
2	1686
0	159
66	159
77	6193
