Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
NS.1720.004.NEBNext_dual_i7_137---NEBNext_dual_i5_137.51_R1 - illumina_universal_adapter	0.02549004375871707	0.025549756891973214	0.025874447054053503	0.026667512105111684	0.02745871112075561	0.027943880328461793	0.028369336402911827	0.028852639575203756	0.029304220145453357	0.030623507183331317	0.03190547351292419	0.03331992835692914	0.034343448781647745	0.03495364236210899	0.035604888721683825	0.036055536274226294	0.03659202145582448	0.03697829078657516	0.03729738284241269	0.03762767111073575	0.038004610264415165	0.03838994657745873	0.03882379981127291	0.03933789256790003	0.039958349343139674	0.04073741912859094	0.04175720748248105	0.0428059193852921	0.04403190465245734	0.04559004422335988	0.047769573587209194	0.05026819500689603	0.05320626776663981	0.05668082570798177	0.061158377684485545	0.06738067277331732	0.07492971904168408	0.08388668903010588	0.09540012753605642	0.10933381397429509	0.1271927059064182	0.14997886434988045	0.17962270294072813	0.21564185152437645	0.2609575885418409	0.3207705546926489	0.3924412428833375	0.47891425699760015	0.5843919087883382	0.6801717745311955
NS.1720.004.NEBNext_dual_i7_137---NEBNext_dual_i5_137.51_R2 - illumina_universal_adapter	0.025447124944189214	0.02551057014827387	0.02583152823952565	0.02662832536141234	0.027419524377056265	0.02791775583266223	0.02834507794252652	0.028835845256475465	0.02927622961423954	0.03060204777606739	0.03188961221190302	0.033291937825715316	0.03429959694941277	0.03490885751216688	0.03556103688944884	0.03602754574301248	0.03658175826104608	0.03701747753027451	0.03736735917044724	0.03774056625329815	0.038193079841254876	0.038638129287554585	0.039150356008767456	0.03970830059762956	0.04040619784256076	0.041263641115410726	0.04237393218689218	0.043485156276080766	0.044813773491029996	0.046494138381566213	0.04881362040148461	0.05144846240641203	0.05452182273368926	0.058137266348807434	0.06269412483041703	0.06902464997327556	0.07673604132268247	0.08583762905570902	0.0974620966688077	0.11150401316107314	0.12962694910431327	0.15259971108920095	0.18256823984212892	0.2189074134993219	0.2647148508484425	0.32516320205780413	0.39734984904053405	0.48447504253207874	0.5905097058939717	0.6870275886431666
NS.1720.004.NEBNext_dual_i7_138---NEBNext_dual_i5_138.52_R1 - illumina_universal_adapter	0.029228813157801334	0.02927635901084371	0.029506956398099242	0.030236785242299728	0.031016537232194715	0.03146346825079306	0.031881871757565974	0.03238823509246729	0.03276622462415419	0.03390970238982336	0.034981861375928965	0.03607303870325152	0.03683971558355985	0.03735439944274359	0.03785600819234066	0.03824707283361421	0.038678551449973786	0.039029202116161316	0.039347759331545246	0.039748333143427274	0.0401370204920487	0.04054829212086527	0.0410130528343545	0.0415170388766037	0.04206975941822133	0.04295054634583137	0.0440131961613285	0.045149542049041314	0.04651886261666177	0.048184156119471036	0.050234571031923546	0.052737860194604705	0.055713041948731445	0.05938477044992902	0.0639824544391269	0.07032863717395818	0.07779809068691562	0.08701128836020225	0.09848053676034967	0.11180645072180191	0.1287030582467367	0.15059435763377316	0.17855013057636487	0.21231600676073503	0.2539162508801629	0.3085951705252227	0.3746636992665838	0.45480936644746683	0.5519633739079342	0.6398079033427041
NS.1720.004.NEBNext_dual_i7_138---NEBNext_dual_i5_138.52_R2 - illumina_universal_adapter	0.029202662938628027	0.02924069962106193	0.029473674300969577	0.030198748559865828	0.030964236793848098	0.031392149471229494	0.03180817568535029	0.03230502984964313	0.032668755625417316	0.033816987976390725	0.03489033560882239	0.03596962647288435	0.03674105793849692	0.03725930773665883	0.037758539193603786	0.03814960383487734	0.038600100792453865	0.03895907198292381	0.03931566588074164	0.03975308772873151	0.040183377698765024	0.04063268601001549	0.04113667205226468	0.04166799696001325	0.04229203628119445	0.04323819875673775	0.04436503547384209	0.04554298398296698	0.046972925513216475	0.04873212207578442	0.05090734485247318	0.05349265061165244	0.05658669699838513	0.06038917659544924	0.06512949814377425	0.07155769747510363	0.07919237282738334	0.088486398450842	0.1000614363740087	0.11351453549234931	0.13055496922273727	0.1526031699248136	0.18068969396327184	0.21463030115757273	0.2565134431026027	0.31143722389083073	0.3779098923830521	0.45857499800842305	0.555978621197363	0.6439610336059557
NS.1720.004.NEBNext_dual_i7_145---NEBNext_dual_i5_145.43_R1 - illumina_universal_adapter	0.02816282785934587	0.02822457667162089	0.02861654739301884	0.029472976571963676	0.03031598209606612	0.03085292828976194	0.03142746071701647	0.03194024433199598	0.03241812644438526	0.03362491301471662	0.03477666260019416	0.036051909810221744	0.03692713210594593	0.03757146753838092	0.0381003595391713	0.038527231763159475	0.038978266565863964	0.039409165886304866	0.03968569317605822	0.04005350131873985	0.04051259031434978	0.0409273812489798	0.04137170422426309	0.04194086718958066	0.04259325681492109	0.043481902765487676	0.044494046340604304	0.045529010128952996	0.04673445433380012	0.048319787970687034	0.05045817618708065	0.05291873211969175	0.05567460845883555	0.05900099012878117	0.06328313602350535	0.06893449471215388	0.07589734447890445	0.08426699327313808	0.09434815805977714	0.10666033428122235	0.12224788228421207	0.1423162462735934	0.1676050696311824	0.19837074416446876	0.2367476309933934	0.2860956709250079	0.3455799126281154	0.4189911962302082	0.507163130696999	0.5856149966924115
NS.1720.004.NEBNext_dual_i7_145---NEBNext_dual_i5_145.43_R2 - illumina_universal_adapter	0.028095709585133893	0.02816014312837739	0.02854942911880686	0.029376326257098427	0.03021933178120087	0.030750908512959734	0.03131738674730883	0.0318221161693829	0.03229999828177218	0.03351349667952474	0.03464108368628596	0.035913646165345064	0.03676873297880566	0.037423807335114564	0.03797551954913702	0.0384158154279676	0.03886819259615633	0.03931251557143962	0.03962125963281471	0.04003873529841322	0.04054883418242425	0.04100792317803417	0.0414804358284865	0.04211940179898453	0.042830855505631496	0.04375708768975678	0.04485916975231746	0.04601360406876348	0.047349257725581836	0.04905137715959759	0.05132131719344668	0.053955038273524686	0.05683575460270277	0.060320535399788655	0.06470604343679928	0.07037887997319564	0.07743032586190603	0.08593152647359513	0.09611068394058368	0.1086268997156333	0.1242305561044339	0.14443315664223919	0.1698656131066418	0.2008594897722489	0.2396216354951503	0.2893616461481628	0.349186848684267	0.4229592286016203	0.5114291682059124	0.5901387683742988
NS.1720.004.NEBNext_dual_i7_146---NEBNext_dual_i5_146.44_R1 - illumina_universal_adapter	0.024565922516582482	0.024638395490866823	0.025063570273334963	0.0261168441662674	0.027037250939678546	0.02774265455604614	0.02831760681870192	0.028836996467739705	0.029291160439921582	0.03049662757885114	0.03160184043668736	0.03278073415171265	0.033705972456742755	0.034261598592922715	0.034667447248915025	0.03502498058871778	0.03544773960537644	0.03575574974608489	0.03607583871584074	0.036420085343691365	0.036845260126159504	0.037330829053864596	0.03779707185509386	0.03833095609898851	0.03900616264273764	0.0398528885589597	0.04089166785703527	0.041986009768728835	0.0433062257836086	0.04497672784086268	0.047233053106915196	0.04979618063077143	0.05278810658581002	0.05633928232574278	0.06100171033803545	0.06708098499758702	0.07473050743329931	0.08367729610870134	0.09477532423744359	0.10801613663919289	0.12437811846678784	0.14558491862529108	0.17251829163516205	0.20537995394149222	0.2462957794566223	0.2989329006793399	0.3620278720912881	0.4391282457836854	0.5322910463433024	0.6154211714961569
NS.1720.004.NEBNext_dual_i7_146---NEBNext_dual_i5_146.44_R2 - illumina_universal_adapter	0.024433055397061188	0.024503112605536052	0.024947613514480015	0.026010550470650366	0.026914046883395163	0.02760495590490589	0.02819681852822802	0.028737950069551106	0.02919452980754246	0.030387918117424625	0.0314979625068798	0.03263941185185819	0.03355015556203142	0.03411182111273507	0.034528540714870035	0.034895737117910705	0.03532211978328358	0.035663950645324724	0.03603477069707961	0.036414045929167665	0.03687666508168272	0.03743349910076742	0.03796255181304311	0.03854595925603206	0.039271896881780226	0.04018143270904871	0.04126731944040911	0.04246916293062445	0.04388359381207385	0.04572078371018193	0.048129302222231565	0.050851870289513344	0.054002028905072746	0.05765104316028937	0.06245237770662703	0.06870800327027049	0.07647106669902826	0.08555072249395158	0.09683234882421417	0.11025313577876958	0.12698110612650046	0.14845967993856996	0.1757687045318148	0.20895407945661504	0.2502226067799289	0.3033320102183995	0.3670091811904319	0.4450384168365735	0.5389319865535576	0.622692626582686
NS.1720.004.NEBNext_dual_i7_147---NEBNext_dual_i5_147.45_R1 - illumina_universal_adapter	0.016483502521997224	0.016557210817576877	0.01691799352751939	0.01788008075403276	0.018719967385243022	0.019346487897670076	0.019897360422528536	0.020488966479154703	0.02092539717666581	0.02222984003922678	0.023430509380379553	0.024681610713244723	0.02552634657442733	0.02607818894528026	0.02656408178850929	0.02693553280439097	0.027280797978421974	0.027614425000519353	0.027879192957009424	0.02820215167316764	0.02862403468076171	0.028994515850648914	0.029424157626198738	0.029879015397604756	0.03040370208061255	0.03120188533406064	0.03208056580504967	0.03307174841139711	0.034186101459042134	0.03557589076911638	0.03738756308678471	0.039563897498373427	0.042287225050842724	0.04546153099074016	0.04941559311019078	0.054601359642617184	0.06138155298995082	0.06963106301890519	0.07970582320945044	0.0915835271037138	0.10675191845721088	0.12647761613871839	0.15136774374077397	0.18218460021503036	0.21990482047791798	0.2688801035066198	0.32913178591301406	0.4034743607730503	0.4925828408988789	0.5725776782146811
