UniqueCount	AmbigCount
1	583
4	583
1016	583
0	0
3	0
0	794
0	794
2	0
0	0
0	0
3	0
712	0
561	0
535	0
0	108746
2272	104928
570	108746
23	592
331	592
0	602
46	602
0	1157
0	1157
0	1157
45	1157
0	1157
16	0
31	0
40	0
1	0
7	0
0	0
28	0
1	49
75	49
0	134
6	138
0	113
0	167
20	131
0	117
2	168
332	0
0	1052
4	1052
48	0
83	3157
19	3157
380	0
934	0
0	0
8	230
0	230
14	209
0	209
0	227
0	230
1	37
815	39
0	33
1	93
0	99
3	87
0	14299
70	35678
0	14265
42	14249
2	36033
24	14280
1426	0
6	457
0	442
0	444
241	0
0	1573
0	1546
0	1564
686	0
33	2362
0	2404
9	3120
272	803
0	803
295	17797
119	17760
73	17797
0	348
0	316
5	348
0	1066
304	1066
0	0
125	0
2	0
1193	0
756	0
36054	0
8	0
1	0
982	3042
3	3042
2981	32052
2269	30834
52	30637
61	30645
18	32044
1850	0
771	0
0	1968
0	1966
2	1966
2	1901
17	1967
0	1965
4	931
119	0
7	0
0	0
0	0
589	0
0	1730
14	1730
9	1511
4	1581
29	1483
0	1566
0	1566
76	0
1	0
0	0
332	0
8455	4
7	0
0	1339
73	1426
51	1426
294	0
1193	3
3	0
0	4
0	4
2440	0
1872	2
715	0
37	0
0	0
163	115
0	115
0	3
0	915
9	915
40	915
0	0
0	0
7	52
0	52
13	0
0	583
0	583
30	0
4	0
81	0
1	46
0	46
6	29
0	29
23	0
177	2027
1	2027
5	54
6	54
321	0
436	0
0	4948
6	4825
8	4764
1434	4948
114	5052
49	5151
1	5145
0	859
0	806
0	859
0	806
4	859
0	837
0	552
0	806
1	807
37	5988
4	5873
4	5654
976	0
180	0
2418	2
28	0
0	1129
313	1129
0	1112
0	313
0	253
0	238
3	246
0	246
3	3477
0	3446
0	3477
0	3494
0	3494
8	3477
0	0
49	2503
1	2503
72	0
0	138
13	138
6	0
5	0
0	1513
79	1282
182	1487
0	1282
23	1513
354	0
47	0
419	2108
58	2108
0	1785
14	1785
0	1680
618	0
0	1032
235	1032
0	52
4	52
149	0
0	1485
1	406
1	1464
0	409
0	0
0	0
0	651
0	616
0	440
787	77
0	782
4	851
1000	591
83	0
0	35938
2816	35945
3	35936
6	35945
0	612
200	612
293	0
503	0
285	0
0	0
134	405
1	405
4	281
0	281
2285	0
628	0
22	1412
0	1412
0	816
48	816
669	0
0	1834
1667	1834
23	2070
0	2070
0	736
0	787
36	772
0	734
3	754
199	0
8	0
1	548
8	548
467	0
18	2753
6	2753
1	2753
13	2698
0	2753
1	2752
0	2752
5	0
1179	0
2733	0
0	1857
0	1928
0	1844
0	1915
1	1855
0	1855
0	160
89	160
97	7756
0	7001
0	6865
33	6978
8	7548
1	6896
0	6896
4	6978
0	6895
0	1645
0	1652
1022	0
1398	1
0	621
70	621
0	1648
0	1105
0	1111
52	1511
0	1649
344	0
0	1114
0	1114
121	2090
111	2090
0	766
152	766
70	403
18	403
1	1521
35	1521
0	188
0	188
15	188
65	2831
76	2831
0	2143
143	2143
8	0
915	0
0	2494
1	2479
2504	2494
1	2152
12	6261
248	13837
16	6234
0	13918
143	3746
1	3746
8	3738
5	3050
0	3050
67	2927
7	2675
0	2834
3	2698
0	2995
94	2995
0	2086
132	2086
186	0
712	0
0	657
0	657
0	995
195	995
0	3
0	3
19	581
1	581
21	0
0	1113
0	1092
0	1113
835	0
19	0
415	0
1	0
0	1037
0	1037
0	1291
0	2221
0	2221
0	2241
0	1291
0	1300
160	767
8	767
623	470
6	469
11	469
3	469
0	102
17	102
133	1602
3152	1603
21	3380
1152	3380
0	1609
664	1379
3	1608
0	1609
32	770
0	770
7	1517
2	1517
24	420
0	420
790	0
18	172
0	172
41	8675
0	8675
0	8675
585	0
0	4
7	4
588	0
11	144
0	144
45	211
0	211
0	1320
0	1300
185	1320
1005	0
10	2187
13	2187
0	2187
4	2187
0	1114
5	1114
1140	0
0	95
0	95
0	94
32	95
0	394
267	394
372	2521
1670	2521
7	2521
456	0
18	10
0	10
0	105
222	105
3900	1
427	0
77	110
0	110
20	1141
79	1141
0	830
1	830
0	269
0	253
0	269
0	269
1	244
350	394
18	394
541	0
0	0
0	0
43	3380
0	2990
0	2990
16	2668
6	2767
2	2745
0	2946
0	2674
15	2990
6017	3004
0	2990
9	2342
0	2822
15	1309
4	2959
265	3051
7323	2564
205	1253
88	1253
0	130
27	130
1168	0
751	0
0	190
0	190
0	190
13	0
18	0
489	0
147	0
1	0
599	0
20	1472
11	1498
33	1498
0	1472
0	1441
156	593
1	593
7	775
0	775
1125	0
556	0
499	0
0	432
1	415
1	432
0	1149
17	1149
996	0
15	0
17	0
593	469
0	469
19	849
0	849
0	4626
0	4584
8	22077
0	4499
36	4456
26	4417
0	4754
0	7195
0	6993
0	7101
61	7131
34	22026
81	19654
4	19654
3	20121
11	19803
0	20115
27	154
809	0
0	5
0	5
0	97
1	97
0	97
0	0
0	0
0	0
0	0
0	0
0	2
3	4
0	2
0	2
0	2
2	0
907	0
0	0
3020	0
211	154
508	0
46	0
0	706
56	706
0	1
0	1
7	0
0	0
2	0
1	0
45	0
4	0
20	0
0	0
0	211
86	211
0	1476
5	520
140	1850
49	1690
0	525
954	523
0	1474
0	5
0	5
0	484
40	484
6	0
2092	0
0	5
0	5
0	0
4	0
74	614
0	614
0	359
0	354
1	354
2	1458
10	1463
0	0
0	0
0	40
1	40
23	0
0	388
0	383
0	1811
0	1768
10	436
0	1783
0	1822
5	387
0	437
2	1817
44	1594
9	1595
487	1652
0	335
10	335
1	119
0	120
21	123
0	5
3	5
212	5
0	5
0	8
0	10
505	0
0	1565
0	1576
58	1576
113	1576
0	62
0	438
0	442
0	436
3	438
12	0
0	221
161	221
10	96
5	77
0	11024
0	10350
0	19437
0	19629
0	21
3	21
575	0
0	5218
0	5218
0	890
1	890
11	890
1	0
242	0
0	1298
26	1701
0	3479
12	3489
0	1533
0	48
0	48
0	48
0	862
0	2006
0	1770
0	1771
0	1765
19	713
0	965
0	3258
0	477
0	631
0	3745
488	0
1	0
7	0
0	0
951	0
8	0
0	0
493	0
0	218
0	218
0	58
11	58
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	799
109	579
713	581
0	845
1492	832
4	799
8	624
0	525
1	444
0	524
313	0
342	0
0	686
7	686
0	368
0	371
6	370
0	732
0	732
1	724
49	1701
5430	1701
0	2144
76	2144
155	0
174	0
360	0
0	0
0	1052
338	1052
0	1707
1	1707
295	0
0	1836
1055	1836
492	2643
0	2448
0	2205
0	10134
0	10549
25	20763
0	21159
126	10841
49	11057
1	10905
54	10841
39	0
1	0
10	0
18	0
15	0
22	1301
0	1166
4	1695
0	1560
74	1768
0	1768
0	2303
64	628
0	2286
0	2297
0	2288
64	1916
1	1380
0	0
0	0
3	0
0	32
0	3
4	31
1	32
0	0
0	0
0	0
0	0
0	0
29	0
0	17666
442	22461
1804	0
0	2
0	2
0	0
0	0
328	0
0	984
6	984
0	978
0	983
0	0
2	20
2	20
2	0
17	0
1	0
4	276
0	442
44	625
0	442
0	435
4040	625
506	0
278	4946
2	4946
0	893
44	1114
0	9854
131	9578
0	996
197	630
0	1232
7	1002
0	13728
10	949
0	705
1	705
1	705
0	705
301	705
1724	0
0	2785
28	2785
81	584
3	584
550	584
0	5963
110	5963
0	1516
29	1516
103	0
385	5056
1	5056
0	489
89	489
0	1469
0	1469
0	849
190	849
1627	0
23	570
8	570
0	1079
122	1079
0	34018
8885	32402
954	34021
4	0
211	888
0	874
26	888
70	1306
16	1306
19	9
10	9
0	183
14	183
120	1447
17	1447
0	4691
4	4691
47	4483
1	0
8892	1
9	0
0	0
2	1390
5072	1390
0	0
0	1
0	1
0	2763
67	2763
0	2763
0	32
0	32
198	167
384	167
50	4145
59	4122
0	4145
0	1625
0	1625
248	0
1042	0
10	0
12	0
924	0
44	2733
13	2733
0	2727
0	2728
0	419
24	421
0	922
2	931
1	932
0	932
0	922
125	854
707	2332
5	2332
25	2342
0	2328
15	2342
0	2328
631	0
761	0
0	248
0	196
0	238
1629	0
2	714
5	715
65	714
29	530
194	530
0	200
228	200
0	337
53	346
328	9
60	0
25	0
1847	0
4	408
0	412
0	412
32	1018
23	1018
187	853
0	853
0	1239
8	1239
112	242
3	243
6	91
0	2172
62	2171
2	2171
19	2172
170	1113
0	1113
428	3900
0	3884
16	3902
0	3894
3	3882
4	0
37	0
0	2
0	2
42	0
82	1901
0	2257
7	2257
1233	0
0	262
12	262
45	878
1	878
7	388
0	388
774	0
647	0
10	0
0	320
20	315
0	314
0	314
561	0
275	0
201	3371
0	3371
551	0
0	211
31	211
643	0
555	0
0	971
0	968
2	968
0	970
0	1256
0	1300
0	1306
0	1306
1586	0
855	0
2246	0
427	0
712	55168
16	55170
0	55168
711	55168
0	52023
286	0
20	1220
0	1200
0	1197
1	1220
6	0
0	5888
0	5031
57	5888
496	0
2059	0
0	709
148	709
0	335
5	335
0	4097
0	4795
0	4703
0	4010
17	1809
508	0
543	0
0	0
8	367
2	367
449	0
105	17762
146	17106
8	17762
0	0
629	3798
0	3816
0	1909
0	2141
0	1907
1	1952
7	0
30	0
118	0
0	47505
798	47505
7	0
39	0
5	965
0	965
1308	2
0	1055
12	1030
14	982
737	0
0	869
0	851
0	869
0	844
4	851
4880	1
184	0
0	975
39	975
82	589
1	589
1643	0
9	26
0	26
16	33
0	36
4	36
259	0
271	0
19	819
0	819
0	819
5	819
0	208
4	144
48	209
7	208
1936	0
1	2580
27	2322
27	1487
6	2284
126	4772
68	4727
2	4784
17	1095
0	1095
51	4296
0	3118
0	3123
0	4291
3	3013
247	0
19	0
3	598
0	598
31	967
0	967
3	962
2	0
14	0
39	0
0	1570
0	1109
1	1548
0	1087
2	1548
137	2508
76	2473
8	2529
15	2472
30	2496
10	1
2650	0
437	321
7	321
25	5295
0	5416
0	3334
734	0
872	2599
0	3051
0	2784
53	2635
6	2617
0	2651
0	2053
17	2039
0	3051
0	3051
0	969
1	969
885	0
0	832
3	832
31	832
0	0
129	0
593	0
542	0
2633	0
0	372
2	1280
0	1280
0	1360
0	775
32	775
0	122
13	122
112	2776
459	3958
190	4255
53	4255
2	595
0	595
90	595
15	509
4	509
4	508
0	39
835	39
0	310
9	310
174	0
0	568
0	561
10	477
0	8
0	11
0	3
15	169
0	169
916	0
144	119
0	119
0	3671
5	3786
2	3657
0	3673
9	3656
3	3779
0	3680
36	3595
50	0
0	1993
0	1998
0	1994
0	1991
8	2004
1	2008
0	2005
0	1981
0	2010
1	2009
0	1797
0	44
0	44
0	3387
6	3341
4	3336
1	3341
24	3336
0	3331
378	2000
22	2010
109	1902
13	1910
0	1773
586	3
0	2
0	2
164	0
6	59
0	59
222	2807
233	2807
446	0
13	251
1	251
6	1424
74	1424
10	0
517	0
537	4
15	490
41	486
1	11306
0	11306
1	2212
7	3494
123	1986
0	3494
146	1986
3	0
1	0
0	0
436	0
1308	1
2	0
0	0
870	228
0	228
377	0
387	0
412	3645
23	3624
3	3640
12	3666
0	3644
0	255
2	255
0	565
690	523
185	273
0	33
0	33
0	33
13	199
1	199
321	5270
155	5270
509	0
1146	0
0	482
21	482
2	363
7	363
1149	1
1201	0
939	0
959	0
2734	3
0	0
0	0
0	0
368	0
63	0
1219	0
0	86
34	86
4	10901
0	10893
305	11892
96	11526
0	11085
876	0
119	1689
2	1691
29	1636
0	55
3	55
0	1419
0	1376
0	1306
0	1263
0	9
2	9
0	688
27	689
0	243
7	227
0	204
567	0
2	0
1294	0
8	3402
4	3402
938	0
209	897
0	891
0	897
0	0
3	33
0	33
673	0
1196	0
558	0
29	468
0	468
0	238
60	238
9	0
42	811
0	919
6	899
160	460
0	460
0	1
0	1
0	1
0	1
68	763
0	763
15	448
3	448
0	5104
4	5104
80	5104
26	5104
1	0
12	1109
0	1109
53	1688
3	1688
10	1688
0	1688
77	652
5	2561
5	2639
284	2068
1506	13
28	13
1	1195
31	1178
0	604
0	390
493	0
0	0
19	1672
31	1700
0	1500
2	1763
0	1694
0	234
276	239
0	561
1	561
0	520
0	522
1	518
0	496
0	2919
0	2919
9	1258
0	1258
0	0
361	0
1384	1806
0	1806
7	1806
3	1806
1	0
0	0
0	1
0	1
0	1
0	1
0	1
3	2
0	2
0	2
31	0
0	0
0	32
0	32
406	0
35	407
0	407
744	0
22	0
0	0
0	0
92	0
949	1060
0	1013
0	1017
0	1060
172	266
0	266
806	0
25	648
6	589
3	677
0	653
0	658
0	683
8	885
320	886
0	886
7	3106
0	3121
3	3117
3	3106
0	3107
0	3110
1	3133
26	3133
0	3107
2	4
0	4
0	2175
0	2175
0	3916
66	3916
27	0
1	0
0	376
0	361
0	323
0	308
1014	3434
61	3434
1271	0
23	0
0	3276
20	3904
1	3922
637	702
0	697
3	702
143	0
8	1654
14	1675
2	1693
2	1642
0	1645
1	1645
1	0
0	0
0	0
90	0
19	228
4	228
11	1735
11	1735
0	0
0	29
5	29
0	239
5	239
424	3206
96	3206
859	0
0	1440
3	1518
1	1415
4	1604
0	1393
110	1629
189	0
0	16
0	21
0	20
1	21
2341	0
13	0
151	6006
0	6006
2	295
8	295
0	2012
292	2012
560	0
9735	0
0	0
