UniqueCount	AmbigCount
0	559
0	559
1013	559
0	0
3	7
0	605
0	605
12	7
0	0
0	0
0	0
391	0
548	0
623	0
0	153917
3087	148928
827	153917
25	653
345	653
0	779
58	779
0	941
0	941
0	941
48	941
0	941
14	0
36	0
39	0
7	0
0	0
0	0
17	0
3	59
67	59
0	82
3	85
0	63
0	89
6	77
0	68
0	93
343	0
0	1035
9	1035
220	0
103	2836
35	2836
295	1
522	0
0	0
2	244
0	244
3	224
0	224
0	236
0	244
0	47
1099	48
0	47
1	123
0	127
3	107
0	11894
53	29932
0	11862
35	11855
6	30233
24	11880
1470	2
5	469
0	449
6	463
196	0
0	1468
0	1432
0	1456
577	0
17	2105
0	2209
2	2800
218	713
6	713
283	14801
137	14786
63	14801
0	319
0	288
2	319
0	1511
233	1511
0	0
63	0
2	0
1103	0
2334	0
42298	10
4	0
6	0
1016	2944
3	2944
3676	34651
2188	33127
106	32882
74	32871
41	34645
1697	0
644	1
0	1723
0	1722
3	1722
2	1648
4	1722
0	1722
1	846
3	0
0	0
0	0
0	0
563	0
0	1667
2	1667
17	1711
1	1795
42	1668
0	1784
0	1785
84	0
0	0
0	0
351	0
9576	0
0	0
0	970
66	1014
17	1015
366	1
886	5
1	0
0	17
7	17
1300	0
1476	0
615	0
0	0
0	0
203	182
0	182
1	5
0	1117
1	1117
82	1117
0	0
0	0
3	60
6	60
66	1
0	437
0	437
44	0
6	0
121	0
4	109
0	109
13	43
0	43
5	0
197	2201
0	2201
0	51
3	51
366	0
396	0
0	3791
4	3705
6	3655
1110	3791
92	4829
48	4914
0	4902
0	888
0	850
0	884
0	850
3	884
1	839
5	591
2	850
1	851
26	5082
0	4957
9	4790
891	0
111	0
2168	0
13	0
0	1166
262	1166
0	1153
0	341
0	256
0	258
6	130
0	130
8	2776
0	2737
1	2774
0	2786
0	2786
6	2776
0	0
101	3173
4	3173
56	0
0	141
18	141
13	0
3	0
0	1472
38	1192
172	1394
3	1191
24	1472
300	0
13	0
352	2427
81	2430
0	1622
7	1622
0	1507
533	0
0	1345
279	1347
0	59
4	59
130	0
0	2119
0	575
4	2090
0	588
0	0
0	0
0	619
0	601
0	394
856	60
0	646
1	705
973	430
94	0
1	55825
4540	55824
12	55818
1	55831
0	482
166	482
236	0
388	0
476	0
0	0
123	381
1	381
4	217
0	217
2154	0
696	0
9	1596
0	1596
0	752
38	752
586	0
0	1701
1377	1701
14	1542
3	1542
0	770
1	834
31	819
0	770
1	800
225	0
1	0
1	459
1	459
545	0
36	2817
15	2820
0	2820
24	2754
5	2817
2	2817
0	2817
2	0
1248	0
2450	0
0	1747
0	1826
0	1721
0	1800
4	1747
5	1747
0	152
57	152
78	7783
0	7034
0	6867
49	6994
17	7491
5	6888
0	6894
17	6994
0	6886
0	1785
5	1797
838	0
1387	79
0	523
85	523
0	1416
0	1133
0	1140
30	1295
0	1417
164	0
0	1157
0	1157
103	1741
39	1741
0	611
126	611
78	315
22	315
0	1274
27	1274
1	114
0	114
1	114
36	2647
93	2647
0	2904
221	2904
12	0
760	0
0	2006
0	1973
2048	2006
0	1722
8	6586
390	12016
13	6575
0	12080
148	3072
1	3072
14	3053
3	2987
0	2987
37	3358
9	3014
0	3259
0	3070
0	2693
78	2693
0	1101
43	1101
179	0
703	0
0	667
1	667
0	809
166	809
0	31
0	31
18	539
0	539
13	0
0	1106
0	1093
0	1107
732	0
34	0
427	0
0	0
0	981
4	981
0	1516
0	2418
0	2418
0	2429
0	1516
0	1512
113	525
5	525
611	530
6	531
17	531
8	531
0	84
15	84
97	988
2018	988
17	3470
968	3470
0	1314
567	1143
1	1310
0	1310
30	895
0	895
4	1264
3	1264
41	632
0	632
820	0
17	225
0	225
33	5205
0	5205
0	5205
437	0
0	3
12	3
683	0
4	56
0	56
44	220
3	220
0	1170
0	1146
166	1170
900	0
1	1924
6	1923
4	1924
0	1923
0	982
4	982
1112	1
0	66
0	66
0	66
18	66
0	357
199	357
286	2269
1390	2269
1	2269
495	0
1	1
0	1
0	164
207	164
4203	1
440	0
41	65
0	65
16	853
73	853
0	658
11	658
0	223
0	206
0	223
0	223
2	210
364	387
41	387
592	0
0	0
3	0
35	2733
0	2726
0	2724
1	2269
4	2477
0	2463
1	2687
0	2266
8	2726
5353	2725
0	2724
8	1969
0	2548
22	1032
2	2301
20	2276
6250	2174
466	1872
27	1872
0	119
12	119
1017	0
437	0
0	249
0	249
0	249
0	0
1	0
327	0
167	0
0	0
583	0
22	1768
4	1778
60	1778
3	1763
0	1721
136	636
0	636
6	731
0	731
1232	0
419	0
350	0
0	388
1	372
0	388
0	1198
11	1198
914	0
20	0
47	0
533	429
0	429
18	1187
0	1187
0	3369
0	3354
15	17086
0	3295
15	3262
29	3231
0	3590
0	5542
1	5384
0	5468
56	5487
20	17047
62	15010
8	15010
12	15586
23	15280
3	15583
37	45
1401	0
0	0
0	0
0	77
0	77
0	77
0	0
0	0
5	0
4	1
0	1
0	1
18	1
1	1
0	1
3	1
0	0
1111	0
0	0
4025	0
46	45
308	0
60	0
0	838
74	838
0	1
0	1
36	0
0	0
0	0
11	0
49	1
9	0
15	0
0	0
0	198
57	198
0	1475
7	558
110	1794
48	1665
0	586
755	585
0	1471
0	11
0	11
0	488
22	488
7	0
2085	0
0	3
0	3
1	0
25	0
82	623
0	623
0	327
0	326
0	326
0	1382
4	1377
0	0
0	0
0	31
0	31
12	0
0	258
0	253
0	1437
0	1368
