UniqueCount	AmbigCount
0	351
2	351
950	352
0	0
3	3
0	113
0	113
2	3
1	0
0	0
0	0
621	0
729	0
512	0
0	98849
1354	96407
855	98849
22	563
365	563
0	823
67	823
0	250
0	250
0	250
17	250
0	250
17	0
77	0
10	0
5	0
0	0
0	0
4	0
0	61
69	61
0	81
3	82
0	65
0	100
8	70
0	58
0	101
406	0
0	1143
0	1143
432	0
62	2863
16	2863
499	0
328	0
0	0
0	223
0	223
1	202
0	202
0	221
0	223
4	12
861	13
1	10
1	105
2	115
1	93
0	11311
51	33680
0	11296
18	11295
0	33907
9	11315
2053	4
0	402
0	383
2	389
156	0
0	1403
0	1390
0	1401
600	0
25	2301
0	2402
5	3080
267	855
5	855
289	16871
98	16841
72	16871
0	325
0	306
13	325
0	1509
186	1509
0	0
8	0
2	0
1063	0
2113	0
55968	2
0	0
5	0
1045	3285
0	3285
3291	40046
2098	38551
72	38337
56	38363
42	40043
2512	0
715	0
0	1684
0	1681
0	1681
6	1623
6	1684
0	1681
2	756
0	0
0	0
0	0
0	0
527	0
0	1651
4	1651
15	2208
5	2316
17	2173
0	2311
0	2311
31	0
3	0
0	0
373	0
16601	0
4	0
0	900
70	972
23	972
409	0
708	7
1	0
0	4
2	4
1640	0
1695	0
751	0
2	0
0	0
87	63
0	63
4	7
0	942
12	942
64	942
0	0
0	0
0	17
0	17
29	0
0	118
0	118
22	0
2	0
47	0
1	40
0	40
12	29
0	29
8	0
153	1774
0	1774
7	112
1	112
494	0
55	0
0	3611
2	3540
5	3444
1395	3611
84	4980
38	5076
0	5070
0	831
0	802
0	828
0	802
2	828
1	819
1	479
0	802
0	802
33	5459
0	5371
3	5230
890	0
150	0
2266	0
12	0
0	992
263	992
0	976
0	287
0	241
0	206
0	59
0	59
4	2795
0	2803
0	2795
0	2818
0	2818
14	2791
0	0
42	3210
0	3210
25	0
0	110
6	110
12	0
2	0
0	1988
67	1640
77	1822
0	1637
13	1988
316	6
116	0
390	2498
104	2500
0	1778
0	1778
0	1653
524	0
0	1080
168	1080
0	10
1	10
70	0
0	1596
0	368
0	1582
0	369
0	0
3	0
0	516
0	495
0	352
947	69
0	566
5	631
740	377
62	0
5	75985
5614	75994
8	75990
9	75994
0	639
183	639
186	0
523	0
146	0
0	0
129	403
6	403
3	169
0	169
1954	0
685	0
15	1291
0	1291
0	611
43	611
583	0
0	1336
1461	1336
3	1595
0	1595
0	765
1	794
33	776
0	765
1	776
272	0
1	0
0	654
2	654
651	0
15	2918
8	2917
1	2916
12	2866
2	2917
2	2916
0	2917
4	0
1189	0
2194	0
0	1646
0	1715
0	1618
0	1687
0	1646
0	1646
0	119
101	119
47	6360
0	5730
0	5603
12	5704
10	6196
1	5624
0	5625
15	5704
0	5623
0	1537
0	1541
1093	0
1062	41
0	650
85	650
0	1820
0	1626
1	1626
48	1688
0	1820
113	0
0	872
0	872
79	1833
21	1833
0	668
111	668
80	371
10	371
0	1392
12	1392
0	92
0	92
5	92
44	2989
84	2989
0	1509
115	1509
8	0
1050	0
0	1409
0	1386
2354	1411
1	1272
5	7576
309	14009
4	7558
1	14075
114	4314
1	4314
7	4297
5	4810
0	4810
47	3837
9	3514
0	3750
0	3569
0	3179
115	3179
0	1075
27	1075
187	0
734	0
0	684
2	684
0	215
76	215
0	13
0	13
39	1214
3	1214
4	0
0	1004
0	988
0	1009
755	0
32	0
576	0
1	0
0	912
0	912
0	1062
0	1576
0	1576
1	1602
0	1062
1	1079
129	650
1	650
959	716
1	716
8	716
8	716
0	116
22	116
143	1169
3053	1169
13	4927
1447	4927
0	1174
704	1001
0	1172
0	1172
32	844
0	844
0	1232
1	1232
23	535
0	535
948	0
11	161
0	161
42	7664
0	7664
0	7664
450	0
0	5
10	5
865	0
4	71
0	71
96	469
3	469
0	872
0	852
181	872
914	0
3	1569
7	1565
0	1569
2	1565
0	813
1	813
1374	0
0	73
0	73
0	72
16	73
0	357
320	357
263	2112
1744	2112
3	2112
586	0
2	0
0	0
0	144
215	144
5327	5
485	0
16	45
0	45
34	1043
83	1043
0	843
14	843
0	218
0	202
0	215
0	215
0	206
436	465
35	465
780	2
3	0
0	0
47	3039
0	2898
0	2898
0	2140
3	2683
0	2674
0	2876
0	2137
5	2898
5366	2912
0	2898
5	1885
0	2735
23	1028
3	2330
33	2269
7927	2066
999	3462
82	3462
0	80
15	80
1886	0
1701	0
0	174
0	174
0	174
4	0
0	0
424	0
136	0
0	0
513	0
23	2087
2	2111
12	2111
0	2082
0	2042
187	763
0	763
1	770
0	770
1236	0
557	0
519	0
0	427
1	420
0	427
0	1203
27	1203
302	0
30	0
60	0
507	360
0	360
7	1194
0	1194
0	4235
0	4216
13	22780
0	4150
16	4134
21	4098
0	4430
0	7071
0	6854
0	6931
50	7023
29	22663
83	20054
2	20054
9	20964
30	20354
2	20961
29	49
857	0
0	0
0	0
0	39
1	39
0	39
0	0
0	0
1	0
0	0
0	0
0	0
9	0
2	3
0	3
1	3
3	0
651	0
4	0
3630	0
34	49
317	0
43	0
0	1128
62	1128
3	0
0	0
11	0
0	0
23	0
30	0
52	0
5	0
28	0
0	0
0	424
83	424
0	1384
5	347
128	1761
66	1618
0	369
756	362
0	1382
0	5
0	5
0	558
14	558
4	0
2014	0
0	3
0	3
10	0
19	0
61	679
0	679
0	228
0	224
0	224
0	1148
6	1148
0	2
0	2
0	52
2	52
14	0
0	302
0	301
5	1547
0	1507
7	351
0	1551
11	1588
2	299
0	353
0	1581
42	1556
6	1600
564	1629
0	358
23	358
13	263
0	263
29	263
0	9
1	7
202	9
0	3
0	6
0	6
589	0
0	1221
0	1233
31	1231
195	1233
3	55
0	418
0	422
0	411
3	418
10	0
0	176
69	176
0	33
15	25
0	11004
0	10475
0	20172
0	20294
0	12
0	12
611	0
0	4492
0	4492
0	760
0	760
15	760
1	0
171	0
0	863
17	1189
0	2569
21	2583
0	1080
0	33
7	33
0	33
4	852
1	1926
0	1662
0	1662
2	1658
24	733
0	1067
0	3101
0	469
0	592
0	3699
637	0
5	0
0	0
0	0
1329	1
207	0
2	0
648	0
0	190
0	190
0	34
9	34
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	0
13	529
86	373
592	373
0	553
1274	547
0	528
3	409
0	586
0	476
0	577
404	3
217	0
0	559
8	559
0	312
0	316
5	314
0	754
0	749
0	751
6	1149
4345	1150
0	2753
44	2753
224	0
143	0
396	0
0	0
0	899
345	899
0	2719
0	2719
225	0
0	1104
705	1104
402	2634
0	2409
0	2295
0	6688
0	6970
18	16385
0	16666
192	11305
69	11511
0	11343
46	11303
12	0
11	0
3	0
8	0
2	0
20	1010
0	903
16	1419
0	1312
107	1987
0	1987
0	1959
49	461
0	1946
0	1951
0	1946
73	1624
4	1147
0	0
0	0
4	0
0	18
0	2
1	18
2	18
0	1
0	1
0	0
0	0
0	0
22	0
0	17623
461	21967
1495	0
1	88
0	88
0	3
0	3
494	0
0	1078
0	1078
0	1078
0	1078
2	0
0	0
0	0
3	0
13	0
0	0
5	147
0	301
31	462
0	301
0	295
4367	462
347	0
256	5140
0	5140
0	681
32	900
0	8852
177	10318
0	821
482	619
0	1046
5	827
0	13596
6	784
0	734
0	734
0	734
0	734
435	734
3670	0
0	3619
108	3619
116	407
0	407
537	407
0	4006
57	4006
0	1427
56	1427
130	0
441	4815
6	4815
0	432
101	432
0	762
0	762
0	2384
472	2384
1669	0
7	450
0	450
0	1072
117	1072
0	40522
9914	39119
1343	40527
6	0
226	941
0	932
28	941
90	1122
