UniqueCount	AmbigCount
0	645
2	645
1266	645
0	0
5	4
0	166
0	166
1	4
0	0
0	0
0	0
582	0
627	0
578	0
0	54456
875	52762
478	54456
32	866
458	866
0	634
33	634
0	355
0	355
0	355
12	355
0	355
11	0
72	0
6	0
0	0
0	0
0	0
6	0
0	31
47	31
0	102
4	102
0	72
0	135
13	109
0	95
0	139
499	0
0	1526
3	1526
45	0
89	2562
27	2562
411	0
181	0
1	0
2	205
0	207
3	172
0	172
0	194
0	207
1	44
1538	47
0	45
0	93
0	104
0	72
0	16609
79	40666
0	16524
40	16552
5	40973
39	16596
1345	3
1	527
0	512
1	518
218	0
0	1436
1	1402
3	1423
732	0
24	2363
0	2159
5	3021
174	586
4	586
486	21241
157	21217
79	21241
0	325
0	309
9	325
0	1050
250	1050
0	0
23	0
0	0
1197	0
416	0
30625	2
2	0
3	0
1127	4990
0	4990
1889	22755
1722	21881
27	21775
56	21784
24	22752
1678	0
816	0
0	2111
0	2102
4	2102
8	2005
14	2110
0	2102
7	1134
2	0
0	0
0	0
0	0
617	0
0	2375
18	2375
9	1031
1	1063
9	1011
0	1054
0	1056
103	0
0	0
0	0
361	0
6257	0
2	0
0	1326
110	1401
61	1403
340	0
1686	7
0	0
0	2
2	2
1203	1
2516	0
773	1
31	0
0	0
47	41
0	41
1	7
0	1027
0	1027
40	1027
0	0
0	0
0	4
2	4
10	0
0	220
0	220
23	0
3	0
49	0
0	13
0	13
24	44
0	44
14	0
230	1675
0	1675
1	38
1	38
348	0
115	0
0	6663
5	6449
12	6395
2284	6663
112	5574
57	5688
0	5665
0	971
0	952
0	971
0	952
4	971
0	952
0	638
0	952
3	952
71	7219
4	7043
4	6783
1119	0
221	0
2058	0
40	0
0	1055
275	1055
0	1035
0	382
1	275
0	319
0	93
0	93
11	3813
0	3756
0	3813
0	3827
0	3827
15	3809
0	0
23	2275
2	2275
66	0
0	119
20	119
0	0
8	0
0	1454
55	1177
33	1319
1	1173
19	1454
341	4
21	0
348	2204
76	2208
0	2169
15	2169
0	2062
753	0
0	823
114	823
0	16
0	16
84	0
0	1643
0	454
0	1622
0	455
0	0
0	0
0	682
0	656
2	453
548	53
0	758
1	807
701	576
29	0
1	32629
