UniqueCount	AmbigCount
0	1599
16	1596
2019	1599
3	0
4	14
0	326
0	326
7	14
0	0
0	0
0	0
930	0
847	0
1035	0
0	92625
1567	89600
693	92625
84	1357
542	1357
0	990
81	990
0	589
0	589
0	589
25	589
0	589
16	0
48	0
17	0
2	0
1	0
0	0
4	0
0	25
38	25
0	192
6	198
0	165
0	281
27	201
0	176
4	284
580	0
0	1900
9	1900
74	0
191	4434
45	4434
617	0
1318	1
1	0
0	271
0	271
0	233
0	233
0	266
0	271
1	104
2328	106
0	97
1	150
0	157
1	136
0	25585
154	57093
0	25428
78	25480
1	57666
80	25596
1906	0
6	809
0	766
4	795
371	0
0	2094
4	2039
1	2082
927	0
31	3207
0	3160
3	4262
342	806
1	806
630	24764
180	24723
175	24764
0	463
1	394
15	463
0	1483
340	1483
1	0
57	0
2	0
1889	0
874	0
43997	3
13	0
3	0
1154	5225
11	5225
3291	33079
2291	31765
70	31569
52	31577
31	33068
1958	0
932	0
0	3082
0	3059
3	3059
14	2941
27	3079
0	3056
0	1863
80	0
7	0
0	0
0	0
743	1
0	3576
20	3576
11	1753
3	1819
34	1714
0	1798
0	1798
132	0
2	0
0	0
502	0
7759	0
2	0
0	1851
125	1941
93	1941
646	0
2718	13
1	0
0	2
1	2
2626	0
3544	1
1045	0
98	0
0	0
120	119
0	119
6	13
0	1063
7	1063
42	1063
0	2
0	2
8	66
4	66
4	0
0	204
0	204
35	0
9	0
18	0
1	82
0	82
27	43
0	43
14	0
380	2423
0	2423
7	68
4	68
485	0
227	0
0	9352
10	9061
17	8955
2406	9352
219	7716
103	7823
1	7802
0	1580
0	1462
0	1568
0	1467
0	1568
0	1510
4	1092
0	1462
10	1463
75	9867
4	9598
11	9206
1678	0
228	0
3002	0
47	0
0	1560
359	1560
0	1525
0	480
0	330
0	394
1	260
0	260
16	4861
1	4684
3	4861
0	4858
0	4858
13	4848
0	0
140	4030
3	4030
111	0
0	151
44	151
10	0
0	0
0	1889
117	1538
191	1776
2	1536
50	1889
455	7
25	0
522	3163
79	3165
0	2896
28	2896
0	2737
973	0
0	1137
222	1138
0	40
7	40
213	0
0	1963
1	929
19	1905
0	947
0	0
0	0
0	893
0	848
0	665
821	87
0	1050
0	1131
893	749
91	0
3	41584
3507	41602
16	41593
3	41603
0	908
360	908
196	0
579	0
362	0
0	0
158	484
4	484
2	415
0	415
3334	0
800	0
38	1712
0	1712
0	968
94	968
804	0
0	3656
2477	3656
47	3397
0	3397
0	885
0	994
63	979
0	883
6	927
258	0
7	0
5	834
4	834
558	0
59	4021
7	4030
3	4027
26	3902
8	4018
4	4018
0	4021
0	0
1497	0
4214	0
0	2035
0	2167
0	2013
0	2145
4	2033
0	2033
0	103
85	103
84	11169
0	10329
0	10047
58	10236
30	10718
7	10068
0	10074
12	10236
4	10067
0	2506
2	2528
1481	0
3323	28
0	961
87	961
0	2227
0	1846
0	1866
28	2071
0	2233
217	0
4	1695
0	1695
130	2316
154	2316
0	1082
209	1082
98	491
14	491
5	2275
44	2275
0	213
0	213
2	213
71	3885
179	3885
0	1772
142	1772
11	0
1338	0
0	5272
8	5185
4709	5272
3	4206
24	9940
457	20518
36	9860
0	20732
172	3491
2	3491
2	3465
15	4716
0	4716
66	5022
12	4438
0	4797
1	4528
0	3489
150	3489
0	3148
275	3148
407	0
1353	1
0	723
4	723
0	641
105	641
0	0
0	0
34	795
5	795
18	0
0	1706
0	1689
0	1706
1275	0
24	0
605	0
2	0
0	1746
7	1746
0	1599
1	2409
0	2413
3	2464
0	1603
0	1644
221	1005
15	1005
750	382
6	382
10	382
2	382
0	87
13	87
116	1647
3580	1647
45	4974
1284	4974
0	2910
965	2523
5	2888
1	2890
94	1384
0	1384
56	3287
14	3287
42	741
0	741
1112	0
25	333
0	333
111	8595
0	8595
2	8595
460	0
0	6
4	6
857	0
10	233
0	233
75	233
1	233
0	2245
0	2142
258	2245
1281	0
9	3165
16	3158
0	3165
8	3156
0	1819
21	1819
1692	0
2	203
0	203
0	198
56	203
0	515
310	515
583	4365
2440	4365
5	4364
526	0
26	74
2	74
0	238
247	238
4990	0
678	0
37	96
0	96
42	1832
130	1832
0	952
2	952
0	391
1	349
0	391
0	391
2	375
385	389
36	389
1010	0
0	0
3	0
106	5685
0	5397
0	5398
30	5437
16	5014
1	4951
0	5308
0	5444
20	5397
5793	5426
1	5398
15	4576
2	5132
37	2652
9	5518
148	5716
12122	5193
260	1401
34	1401
0	173
19	173
1637	0
1203	0
0	238
0	238
0	238
30	0
12	0
657	0
241	0
32	0
722	0
59	2679
14	2729
56	2729
2	2680
0	2587
275	873
3	873
5	1149
0	1149
1804	0
758	0
1249	0
0	577
0	559
3	577
0	1700
16	1700
670	0
37	0
62	0
592	719
0	719
11	840
0	840
0	5676
0	5622
24	29214
0	5512
54	5407
42	5325
0	6006
0	8987
0	8732
0	8878
77	8874
48	29170
144	26102
15	26102
20	26860
46	26503
1	26858
20	35
872	0
0	3
0	3
0	81
3	81
0	81
0	0
0	0
4	0
0	0
0	0
0	4
8	4
1	4
0	4
0	4
4	0
689	0
0	0
1334	1
20	35
159	0
77	0
0	928
130	928
7	5
0	5
26	0
1	0
23	0
18	0
4	0
10	0
1	0
0	0
0	408
154	408
0	2210
4	992
182	2744
80	2544
0	999
1311	1005
0	2203
0	2
0	2
0	726
21	726
2	0
773	0
0	1
0	1
4	0
4	0
158	1188
0	1188
0	460
0	457
0	457
0	2061
10	2042
0	3
0	3
0	60
5	60
22	0
0	696
0	677
1	2832
0	2697
9	783
0	2759
4	2887
24	696
0	785
7	2811
100	2614
7	2666
611	2784
0	580
16	580
16	209
0	209
25	210
0	7
0	4
484	8
0	15
0	38
0	38
762	0
0	3207
0	3267
143	3265
300	3267
0	189
2	919
0	925
0	906
11	919
14	0
0	279
133	279
5	139
12	107
0	13006
0	11990
0	24151
0	24503
0	34
0	34
967	0
0	6954
0	6954
0	1525
4	1525
22	1525
3	0
361	0
0	1648
37	2181
0	3946
18	3961
0	1949
0	37
5	37
0	37
1	1382
0	3445
0	3010
0	3010
0	2999
40	1179
0	1515
0	5285
0	744
0	956
0	6056
838	0
6	0
0	0
0	0
2105	0
12	0
23	0
551	0
0	288
0	288
0	85
19	85
0	1
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
15	1518
170	1073
943	1074
0	1599
2331	1569
1	1518
13	1150
1	800
4	718
0	795
479	0
450	0
0	988
22	988
0	661
0	676
9	662
2	1338
0	1320
2	1294
116	3088
7881	3088
0	3217
65	3217
457	0
309	0
517	0
0	0
0	1856
387	1856
0	2188
1	2188
355	0
0	1900
1053	1902
448	3397
0	3190
0	2896
0	11874
0	12597
38	33051
0	33753
207	14649
116	14987
3	14664
81	14648
51	0
11	0
0	0
10	0
26	0
42	1989
0	1799
13	2424
0	2234
84	2156
0	2156
0	4110
161	1518
3	4094
0	4100
1	4092
82	3390
2	2833
0	0
0	0
4	0
0	26
0	0
2	26
2	26
0	0
0	0
0	0
0	0
0	0
38	0
0	25558
477	30907
1775	0
0	1
0	1
0	1
0	1
403	0
0	1612
13	1612
0	1604
0	1610
0	0
0	17
0	17
1	0
17	0
0	0
10	272
0	491
54	623
0	491
1	488
5868	622
695	0
649	8174
5	8174
0	1054
40	1358
3	13584
131	13148
0	1161
272	802
0	1485
13	1195
0	19291
3	1113
0	1092
0	1085
0	1084
0	1084
483	1092
2343	4
0	2834
30	2834
117	1722
8	1722
1187	1722
0	5288
83	5288
0	1949
43	1949
103	0
592	5214
4	5214
0	456
89	456
0	1158
2	1158
0	1005
209	1005
2320	0
25	765
0	765
2	1896
181	1896
0	34561
8501	32836
1040	34562
26	1
312	1113
0	1086
37	1113
102	1162
11	1162
9	6
0	6
0	288
9	288
275	2267
47	2267
0	6576
20	6576
68	6161
4	0
16452	0
2	0
3	0
22	4586
9922	4586
0	0
0	1
0	1
1	4495
222	4495
0	4495
0	54
7	54
159	290
522	290
68	3750
74	3723
0	3750
5	2593
0	2593
436	0
1636	0
34	0
27	0
986	0
104	3658
22	3658
0	3651
0	3655
0	539
48	539
0	1546
0	1556
5	1563
5	1558
0	1541
330	1404
834	3593
0	3593
88	3036
0	2981
32	3035
3	2981
1008	0
1347	0
0	580
0	458
8	541
2051	0
1	849
3	849
76	844
44	1339
398	1339
0	410
301	410
0	564
93	569
484	5
141	0
7	0
3155	0
15	646
4	664
0	661
34	1103
12	1103
289	984
0	982
0	3057
16	3057
171	410
0	411
2	183
5	2221
107	2221
0	2221
18	2221
276	1671
1	1671
821	4883
4	4856
6	4881
16	4866
3	4844
8	0
84	0
0	0
0	0
67	0
132	2539
0	3345
12	3345
1989	0
0	492
6	492
79	1542
7	1542
19	581
0	581
1056	0
1502	0
13	0
0	645
26	601
0	611
2	615
508	0
376	0
219	4792
0	4792
857	0
0	243
28	243
976	0
988	0
0	2409
2	2398
0	2397
6	2395
0	1545
0	1632
1	1635
0	1635
2456	0
1061	0
2773	0
534	0
940	61905
36	61905
0	61905
721	61905
0	57950
417	0
23	1615
3	1580
1	1580
0	1615
6	0
0	7493
0	6406
82	7493
696	0
2593	0
0	1359
113	1359
0	442
7	442
0	5534
0	6772
0	6698
0	5472
58	3060
774	0
966	0
0	0
17	433
1	433
618	0
394	30040
506	28533
37	30040
0	0
1109	8111
0	8089
0	3600
0	4058
0	3539
4	3563
2	0
20	0
242	0
0	47983
726	47983
24	0
89	0
2	892
0	892
1968	0
0	1991
42	1920
16	1781
1065	0
0	835
0	828
0	835
0	813
10	828
5063	1
252	0
0	1831
28	1831
133	757
0	757
2422	0
75	40
0	40
15	52
0	53
16	53
374	0
401	0
18	737
0	733
6	737
0	733
0	216
3	136
26	216
8	216
2401	0
2	3793
38	3260
31	2462
6	3218
347	6804
121	6739
0	6835
27	1841
0	1841
138	6451
0	4859
0	4869
4	6440
3	4656
253	0
18	0
7	800
0	800
55	1642
3	1642
2	1627
0	0
23	0
7	0
0	2441
0	1937
1	2406
1	1902
12	2406
271	4141
191	4073
49	4215
46	4069
77	4147
21	0
4183	0
711	599
8	599
48	9380
0	9753
0	6527
910	0
707	3324
0	4675
0	3867
178	3384
1	3328
3	3400
0	2478
18	2474
0	4678
0	4678
0	1450
12	1450
1127	0
0	961
1	961
21	961
0	0
246	0
692	0
536	0
4245	0
0	691
7	2157
0	2157
0	2319
0	1224
47	1224
0	170
6	170
156	4141
639	5774
452	6284
54	6284
2	953
0	953
127	953
22	657
1	657
1	657
0	69
1560	69
0	321
23	321
225	0
0	755
0	737
6	663
0	24
0	24
0	0
2	76
0	76
1379	0
109	187
0	187
0	3824
1	4081
2	3750
0	3804
15	3771
0	4054
0	3830
62	3663
60	0
0	2374
0	2387
0	2384
0	2373
2	2391
4	2392
0	2406
2	2383
0	2411
3	2409
0	2167
0	89
0	89
0	4707
8	4646
0	4649
2	4646
41	4649
0	4637
588	3194
51	3204
168	3275
37	3281
12	2980
761	0
0	0
0	0
213	0
5	56
0	56
362	4502
287	4502
323	0
39	461
10	461
23	1571
116	1571
9	0
461	0
592	9
14	547
60	538
0	16688
0	16688
9	3660
6	6422
350	4122
0	6424
334	4121
4	1
2	1
4	0
489	0
1437	0
7	0
0	0
732	347
0	347
532	0
561	0
648	4616
43	4601
1	4599
17	4629
0	4614
1	197
7	197
0	738
766	661
220	412
0	25
0	25
0	25
34	287
0	287
429	5914
212	5914
701	0
1608	0
0	920
47	920
3	542
22	542
2309	0
3058	0
710	0
1355	0
4605	0
0	4
0	4
0	4
543	0
142	0
1378	0
0	109
74	109
13	16765
4	16634
517	17989
131	17297
0	17336
1215	0
198	2418
2	2429
62	2375
0	58
5	58
0	2039
0	1954
0	1874
0	1789
0	42
18	42
0	961
47	961
0	418
38	385
0	381
841	0
0	0
1702	0
44	5734
4	5734
1157	0
222	1148
2	1120
0	1148
0	0
11	39
0	39
986	0
1904	0
716	0
47	659
0	659
0	414
78	414
21	0
112	1840
2	2218
17	2118
136	610
0	610
0	1
0	1
0	0
0	0
143	1296
0	1296
30	487
2	487
0	8052
76	8052
168	8052
33	8052
4	0
8	1674
