UniqueCount	AmbigCount
0	471
7	471
821	471
0	0
9	14
0	633
0	633
7	14
0	0
0	0
0	0
426	0
494	0
447	0
0	137444
2476	133052
869	137444
20	644
275	644
0	548
32	548
0	1102
0	1102
0	1102
43	1102
0	1102
9	0
62	0
24	0
4	0
0	0
0	0
10	0
1	61
63	61
0	100
11	102
0	82
0	141
17	112
0	104
3	145
273	0
0	935
1	935
156	0
70	2154
10	2154
289	0
691	0
0	0
0	186
0	187
2	168
0	168
0	182
1	187
1	36
898	37
0	34
1	98
1	100
3	91
0	11066
44	30517
0	11027
33	11042
0	30702
13	11066
1339	1
1	363
0	352
0	359
177	0
0	1217
0	1203
2	1214
415	0
13	1813
0	1810
10	2327
127	567
1	567
146	12334
43	12322
36	12334
0	302
0	289
6	302
0	883
187	883
2	0
183	0
0	0
953	0
2079	0
38283	3
9	0
9	0
1013	2617
0	2617
3425	32290
1933	30965
88	30752
60	30764
36	32286
1603	0
612	0
0	1633
0	1633
0	1633
7	1569
9	1633
0	1633
1	711
45	0
0	0
0	0
0	0
495	0
0	1417
6	1417
4	1790
7	1845
13	1771
0	1832
0	1833
56	0
0	0
0	0
232	0
8138	1
0	0
0	925
65	1007
32	1008
274	0
864	5
0	0
0	4
1	4
583	0
1375	0
518	0
0	0
0	0
328	295
0	295
1	5
0	731
1	731
34	731
0	1
0	1
2	79
3	79
44	0
0	527
0	527
49	0
3	0
179	0
1	61
0	61
3	22
0	22
10	0
110	1989
4	1989
20	67
3	67
284	0
429	0
0	3160
0	3082
6	3052
1112	3160
45	3824
21	3920
0	3916
0	668
0	642
0	666
0	642
1	666
0	658
2	414
0	642
4	642
13	4253
0	4170
6	4076
535	0
88	0
1803	0
11	0
0	857
253	857
0	840
0	259
3	213
0	175
0	146
0	146
3	2842
0	2794
0	2842
0	2847
2	2847
11	2830
0	0
124	2782
0	2782
27	0
0	136
9	136
16	0
4	0
0	1422
50	1144
136	1330
1	1147
19	1423
221	0
68	0
278	1878
83	1875
0	1368
1	1368
0	1297
431	0
0	1328
256	1329
0	55
0	55
129	0
0	1663
4	336
0	1654
0	339
0	0
0	0
0	519
0	505
0	331
829	80
0	412
2	492
863	263
110	0
3	42011
2584	42014
7	42011
4	42012
0	415
134	415
228	0
297	0
495	0
0	0
89	350
3	350
0	187
0	187
1759	0
417	0
9	1160
0	1160
0	606
27	606
452	0
0	1223
1392	1223
13	1302
0	1302
0	703
0	739
35	734
0	702
1	715
180	0
4	0
2	459
2	459
467	0
10	2039
10	2041
0	2040
5	2013
0	2038
1	2038
0	2039
4	0
1022	0
1842	0
0	1570
0	1625
0	1560
0	1615
0	1570
0	1570
0	126
60	126
90	5845
0	4994
0	4904
25	4968
4	5724
2	4903
0	4903
11	4968
0	4899
0	1198
0	1208
676	0
1883	18
0	423
55	423
0	1344
0	1038
0	1039
23	1205
0	1344
78	0
0	967
0	967
83	1504
20	1504
0	491
63	491
56	299
14	299
4	1087
13	1087
2	66
0	66
2	66
23	2286
78	2286
0	2352
132	2352
22	0
708	0
0	1529
0	1518
2217	1529
0	1375
7	5688
306	11955
12	5663
0	12047
59	1994
0	1994
3	1991
2	2638
0	2638
30	2057
5	1860
0	1992
0	1885
0	2140
62	2140
0	892
31	892
138	0
418	0
0	511
5	511
0	1506
400	1506
0	34
0	34
23	467
