UniqueCount	AmbigCount
0	351
0	351
770	351
0	0
3	11
0	392
0	392
1	11
0	0
0	0
0	0
412	0
520	0
524	0
0	113566
1925	110086
651	113566
9	586
334	586
0	697
36	697
0	747
0	747
0	747
27	747
3	747
12	0
31	0
28	0
4	0
3	0
0	0
8	0
6	77
51	77
0	60
8	66
4	53
0	109
3	98
0	88
3	110
300	0
0	897
4	897
797	0
81	3232
24	3232
336	0
251	0
3	0
0	138
0	138
4	116
0	116
0	130
0	138
0	16
791	16
0	15
1	75
0	83
1	71
0	10029
29	27760
0	10013
4	10011
0	27869
6	10026
1652	0
2	422
0	408
2	417
156	0
0	1339
1	1318
0	1339
452	0
30	2142
0	2309
1	2872
266	848
5	848
215	12352
57	12343
39	12352
0	229
0	218
0	229
0	1010
199	1010
0	0
35	0
0	0
1031	0
2385	0
41375	3
3	0
1	0
962	2598
0	2598
2912	31646
1675	30453
68	30299
65	30318
47	31644
1874	0
718	0
0	1489
0	1486
0	1486
4	1421
3	1489
0	1486
10	677
19	0
0	0
0	0
0	0
459	0
0	1443
5	1443
5	2607
8	2739
30	2565
0	2731
0	2734
58	0
5	0
0	0
281	0
19005	4
0	0
0	814
62	848
12	848
353	0
727	1
0	0
0	3
1	3
4329	0
1397	0
540	0
2	0
0	0
232	120
0	120
0	1
0	826
2	826
33	826
0	0
0	0
3	17
8	17
32	0
0	321
3	321
16	0
2	0
107	0
3	81
0	81
4	24
0	24
8	0
156	1669
0	1669
0	42
0	42
312	0
186	0
0	3151
8	3076
7	3028
1065	3151
45	4139
31	4225
0	4215
0	681
0	659
0	681
0	659
0	681
3	672
1	379
0	659
4	659
14	4216
1	4156
4	4008
586	0
101	0
1909	0
10	0
0	1003
223	1003
0	970
0	251
0	214
0	177
0	90
0	90
2	2243
1	2218
0	2243
0	2246
0	2246
9	2242
2	0
90	2786
3	2786
48	0
0	144
13	144
0	0
0	0
0	1621
52	1337
182	1552
4	1341
20	1624
192	0
17	0
344	1852
74	1853
0	1446
1	1446
0	1335
503	0
0	1166
164	1166
0	22
1	22
92	0
0	1195
0	337
0	1190
0	341
0	0
0	0
0	511
0	500
0	346
837	62
0	592
4	652
779	323
71	0
1	48811
3637	48823
8	48818
7	48826
0	536
180	536
162	0
296	0
361	0
0	0
126	401
9	401
4	187
0	187
1823	0
623	0
7	1265
0	1265
0	626
38	626
397	0
0	1251
1244	1251
10	1499
0	1499
0	692
5	728
15	711
0	692
4	705
223	0
1	0
0	456
1	456
503	0
17	1915
4	1917
5	1917
6	1877
1	1915
0	1915
0	1915
0	0
1050	0
2117	0
0	1539
0	1621
0	1529
0	1611
0	1539
0	1539
0	202
168	202
74	4745
0	4197
0	4136
10	4174
4	4636
0	4140
0	4140
5	4174
0	4140
0	1466
0	1475
765	0
1123	15
0	566
74	566
0	1268
0	922
0	925
15	1140
0	1268
115	0
0	832
0	832
83	1442
11	1442
0	595
69	595
90	355
6	355
0	1157
9	1157
0	64
0	64
4	64
59	2463
60	2463
0	1993
105	1993
11	0
812	0
0	1414
0	1395
1899	1414
0	1274
9	5380
239	10359
19	5370
0	10418
141	4088
1	4088
8	4080
2	3828
0	3828
38	2104
12	1912
0	2058
0	1965
0	2163
78	2163
0	1147
17	1147
