UniqueCount	AmbigCount
0	1190
3	1190
1429	1190
7	0
6	12
0	116
0	116
1	12
0	0
0	0
7	0
618	0
715	4
756	0
0	53306
850	51826
533	53306
72	1218
468	1218
0	768
34	768
0	302
0	302
0	302
18	302
0	302
30	0
73	0
10	0
5	0
0	0
0	0
5	0
0	26
38	26
0	115
6	116
3	92
0	152
17	113
0	95
0	155
469	0
0	1523
8	1523
43	0
116	2668
42	2668
466	0
775	0
2	0
2	204
0	206
12	178
0	177
1	197
0	206
11	110
1805	118
2	110
0	103
0	106
4	83
0	22278
140	46666
0	22105
94	22157
5	47241
79	22244
1283	3
3	557
0	523
1	539
320	0
0	1664
0	1614
1	1646
775	0
24	2327
0	2155
9	2991
201	589
1	589
592	22300
193	22255
133	22300
0	332
1	298
6	332
0	1138
324	1138
0	0
19	0
1	0
1338	0
599	0
30439	3
4	0
2	0
1178	5862
3	5862
2170	21435
1557	20508
42	20433
38	20432
12	21435
1442	0
698	0
0	2643
0	2611
1	2611
3	2529
13	2638
0	2611
4	1579
1	0
0	0
3	2
0	2
555	0
0	2743
17	2743
8	1012
20	1075
24	988
0	1067
0	1067
91	0
0	0
0	0
363	0
4167	6
2	0
0	1600
104	1749
110	1751
399	0
1910	13
2	0
0	1
0	1
1349	0
2690	0
841	0
46	0
1	0
54	21
0	21
0	13
0	1052
6	1052
47	1052
0	1
4	1
1	22
0	22
5	0
0	176
0	176
14	0
1	0
42	0
2	32
0	32
5	29
0	29
19	0
320	1704
2	1704
14	121
0	121
341	0
123	0
0	7637
1	7377
28	7271
2145	7637
124	5458
73	5534
2	5511
0	1120
0	1033
0	1115
0	1033
2	1117
0	1081
0	830
0	1033
4	1034
78	7854
8	7654
10	7296
1248	0
227	0
1936	0
56	0
0	1041
263	1041
0	1024
0	399
0	297
0	318
1	130
0	130
15	3969
2	3847
0	3969
0	3966
0	3966
13	3961
1	0
54	2600
2	2600
93	0
0	163
12	163
0	0
9	0
0	1438
62	1117
90	1320
2	1116
28	1438
311	2
18	0
358	2133
60	2134
0	2207
15	2207
0	2098
736	0
0	756
143	756
0	35
9	35
122	0
0	1491
4	590
6	1466
0	595
0	3
0	3
0	684
0	641
0	459
608	38
0	963
6	996
745	752
35	0
1	29742
2567	29740
13	29741
12	29741
0	759
262	759
193	0
503	0
250	0
6	0
89	381
5	381
2	320
0	320
2284	0
571	0
34	1172
0	1172
0	762
52	762
694	0
0	2898
1770	2899
29	2637
0	2637
0	719
10	814
45	799
0	717
1	757
219	0
1	0
3	748
5	748
470	0
26	2359
7	2360
6	2360
14	2302
0	2359
1	2359
1	2359
4	0
1292	0
3541	0
0	1551
0	1632
0	1538
0	1619
2	1547
2	1547
0	61
49	61
54	7302
0	6986
0	6828
51	6900
14	7086
11	6768
0	6775
10	6907
0	6768
0	1880
0	1899
1126	0
1062	63
0	739
66	739
0	1936
0	1730
0	1738
41	1831
0	1938
304	0
2	1437
0	1437
78	1813
134	1813
0	723
158	723
83	326
12	326
0	1445
40	1445
2	247
0	248
1	248
44	2602
108	2602
0	1295
102	1295
20	0
942	0
0	3396
7	3318
3208	3396
4	2719
20	8066
397	16884
29	7995
8	17071
91	2181
3	2180
10	2175
19	2593
0	2593
54	2937
7	2643
0	2814
5	2657
0	2590
133	2590
0	1790
239	1790
264	0
809	0
0	481
5	481
0	385
58	385
0	4
0	4
17	459
10	459
8	0
0	1517
0	1505
0	1519
888	0
17	0
501	0
2	0
0	1460
5	1460
0	1265
0	1672
0	1672
1	1718
0	1265
0	1289
177	799
13	799
457	299
6	299
12	299
3	299
0	84
16	84
176	1545
3227	1545
45	3720
960	3720
0	2041
791	1816
2	2032
1	2032
56	1076
0	1076
26	2614
17	2614
25	427
0	427
934	0
17	255
0	255
111	9412
0	9412
3	9412
1032	0
0	4
2	4
660	0
13	236
0	236
17	129
1	129
0	1810
0	1711
200	1810
980	0
13	2802
25	2797
0	2802
9	2794
0	1658
15	1658
1232	0
1	170
0	169
0	169
22	169
0	413
239	413
654	2793
1782	2793
5	2792
417	0
61	110
0	110
0	176
179	176
3474	0
462	0
24	80
0	80
24	1490
139	1490
0	743
3	743
0	296
3	251
0	296
0	296
3	286
340	331
9	331
875	0
0	0
4	0
51	3815
0	3745
0	3743
7	4395
12	3371
3	3320
1	3631
0	4389
18	3745
4577	3752
0	3743
27	3781
0	3503
50	1941
7	4116
70	4452
10401	4170
476	2728
50	2728
0	182
20	182
1276	0
1519	0
0	202
1	202
0	202
32	0
11	0
619	0
217	0
2	0
470	0
27	1871
7	1884
41	1884
5	1870
0	1827
243	658
0	658
10	1108
0	1108
1398	0
753	3
950	0
0	380
0	365
2	380
0	1297
19	1297
342	0
42	0
66	0
363	573
0	573
7	642
0	642
0	5420
0	5378
16	26513
0	5270
35	5174
65	5107
1	5760
0	8424
2	8159
0	8297
94	8295
36	26438
198	23717
31	23717
9	24513
48	24121
0	24512
18	109
383	0
0	0
0	0
0	21
1	21
2	20
0	5
0	5
13	0
4	1
0	1
0	1
1	1
0	1
0	1
0	1
0	0
568	0
0	0
2117	2
68	109
263	0
43	0
0	742
47	742
1	2
0	2
7	0
0	0
1	0
7	0
18	0
0	0
10	0
0	0
0	216
72	216
0	1676
4	711
141	2084
75	1940
0	714
966	715
0	1676
0	5
0	5
0	844
26	844
3	0
986	0
0	7
0	7
8	0
15	0
129	742
0	742
0	415
0	405
0	405
0	1538
13	1536
0	3
1	3
0	85
0	85
16	0
0	722
0	700
0	2707
3	2529
27	844
0	2583
2	2753
24	721
0	845
5	2671
65	1670
16	1671
