UniqueCount	AmbigCount
0	592
1	593
1191	593
2	0
6	9
0	31
0	31
5	9
0	0
0	0
6	0
383	0
716	1
572	0
0	60315
819	58881
610	60315
34	839
425	840
0	1048
58	1048
0	107
0	107
0	107
1	107
0	107
12	0
25	0
11	0
0	0
2	0
0	0
1	0
0	47
57	47
0	94
7	95
2	74
0	129
10	92
0	81
0	129
406	0
0	1282
6	1282
625	0
115	3519
34	3519
385	0
39	0
1	0
0	143
0	143
1	123
0	123
0	143
0	143
0	49
1218	50
0	45
0	129
0	130
1	98
0	14451
62	34445
0	14385
38	14406
4	34760
35	14437
1823	0
2	405
0	365
0	402
227	0
0	1488
0	1433
0	1476
538	0
19	2115
0	2209
7	2840
286	855
3	855
345	15761
104	15740
71	15761
0	409
0	378
4	409
0	1066
105	1066
0	0
11	0
3	0
1417	0
4226	0
51430	4
2	0
1	0
975	3615
2	3615
2509	28566
1384	27570
35	27394
36	27410
41	28561
1851	1
777	0
0	2265
0	2243
2	2243
8	2183
7	2259
0	2243
5	1259
21	0
0	0
0	0
0	0
506	0
0	2027
3	2027
18	2048
3	2129
31	1997
0	2115
0	2119
65	0
0	0
0	0
342	0
14135	1
0	0
0	1375
106	1451
46	1451
514	0
1265	8
0	0
0	0
0	0
2143	0
2034	1
708	0
0	0
0	0
220	149
0	149
0	8
0	1059
5	1059
59	1059
0	0
1	0
0	10
3	10
46	0
0	38
0	38
53	0
0	0
4	0
0	81
0	81
11	17
0	17
3	0
211	1572
6	1572
2	55
0	55
467	0
18	0
0	4352
1	4243
6	4192
1416	4352
109	5773
87	5859
2	5851
0	932
0	889
0	929
0	889
3	931
0	908
0	617
0	889
9	889
25	5832
3	5702
7	5476
933	0
101	0
2076	0
14	0
0	1227
248	1227
0	1203
0	350
0	255
0	289
0	59
0	59
0	3278
0	3200
0	3274
0	3278
0	3278
11	3274
0	0
136	3878
9	3878
70	0
0	151
10	151
12	0
0	0
0	1478
49	1194
39	1338
0	1194
21	1478
354	3
100	0
363	2613
77	2618
0	1793
10	1793
0	1684
643	0
0	1171
108	1173
0	22
2	22
120	0
0	3552
0	571
14	3540
0	578
0	0
0	0
0	591
0	557
0	411
879	89
0	778
2	866
678	504
59	0
14	57490
4639	57509
9	57498
7	57504
0	488
175	488
162	0
395	0
53	0
0	0
114	387
0	387
3	257
0	257
2109	0
691	0
5	1353
0	1353
0	664
14	664
615	4
0	1938
1473	1938
22	2098
1	2098
0	636
0	697
29	684
0	635
2	665
290	0
7	0
0	535
2	535
593	0
24	2701
11	2701
1	2701
21	2626
0	2701
0	2701
0	2701
2	0
1253	0
2432	0
0	1637
0	1732
0	1611
0	1706
1	1636
2	1636
0	176
111	176
99	7885
0	7214
0	7055
23	7181
7	7557
5	7106
0	7108
29	7181
0	7106
0	1845
1	1850
990	0
1728	6
0	645
53	645
0	1979
0	1724
0	1726
24	1853
0	1979
210	0
0	1092
0	1092
101	1773
26	1773
0	639
100	639
79	380
9	380
2	1441
31	1441
0	71
0	71
0	71
33	3220
102	3220
0	863
83	863
14	0
854	0
0	2500
1	2467
2588	2500
6	2104
10	7500
293	13633
15	7470
0	13759
125	3629
2	3629
3	3606
4	3855
0	3855
39	3335
7	3014
0	3240
0	3052
0	2917
95	2917
0	1488
50	1488
220	0
719	0
0	685
0	685
0	112
31	112
0	4
0	4
41	732
6	732
8	0
0	1291
0	1278
0	1291
806	0
22	0
484	0
0	0
0	1026
6	1026
0	1301
0	1729
0	1729
0	1758
0	1301
0	1325
111	713
11	713
638	438
0	439
9	436
5	436
0	44
18	44
122	1362
2631	1362
29	5262
1197	5262
0	1483
659	1252
4	1469
0	1469
30	779
0	779
5	1493
1	1493
35	801
0	801
978	0
21	224
0	224
104	9186
0	9186
5	9186
1037	0
0	3
2	3
774	0
14	59
0	59
41	207
0	207
0	1324
0	1271
210	1324
793	0
7	1983
17	1983
0	1983
6	1983
0	1210
7	1210
1371	0
0	128
0	127
0	125
17	127
0	409
266	409
268	2140
1409	2140
7	2140
531	0
0	1
0	1
0	170
215	170
4824	0
559	0
9	61
0	61
26	1039
80	1039
0	932
1	932
0	206
2	189
0	206
0	206
0	185
312	413
52	413
796	0
0	0
0	0
54	3451
0	3299
0	3299
11	3454
14	3102
1	3051
0	3251
0	3454
11	3299
3981	3304
0	3299
7	3014
0	3128
13	1621
22	3502
14	3607
8037	3372
342	1477
43	1477
0	138
10	138
1296	0
794	0
0	181
0	181
0	181
0	0
0	0
443	0
155	0
5	0
628	0
29	2283
2	2325
35	2322
0	2276
0	2221
234	856
0	856
7	672
0	672
1395	0
539	0
541	0
0	556
1	537
2	556
0	1267
22	1267
217	0
8	0
55	0
394	471
0	471
24	915
0	915
0	4399
0	4368
13	21482
0	4304
21	4247
21	4206
2	4686
0	7165
1	7004
0	7099
55	7094
24	21428
48	18855
7	18855
11	19717
37	19207
2	19718
0	2
41	0
0	0
0	0
0	18
2	18
0	18
0	0
0	0
3	0
0	1
0	1
0	2
12	2
4	3
0	3
0	3
2	0
28	0
0	0
343	0
7	2
24	0
51	0
0	1053
114	1053
0	0
0	0
4	0
0	0
10	0
11	0
20	0
4	0
5	0
0	0
0	170
38	170
0	1448
6	540
152	1727
50	1590
0	554
649	553
0	1444
0	0
0	0
0	548
24	548
1	0
2607	0
0	10
0	10
2	0
12	0
68	747
2	747
0	323
0	319
0	319
0	1544
8	1532
0	0
0	0
0	60
1	60
9	0
0	350
0	345
1	1050
0	991
6	409
0	1011
5	1065
12	352
0	409
0	1043
75	1810
9	1792
482	1886
0	496
6	496
8	229
0	229
17	232
0	12
3	15
262	12
0	4
0	16
0	16
414	0
1	1363
0	1382
57	1381
123	1382
3	64
1	563
0	566
0	562
4	563
15	0
0	257
79	258
0	86
2	69
0	10389
0	9575
0	18764
0	18956
0	14
0	14
645	0
0	5075
0	5075
0	785
1	785
5	785
1	0
205	0
0	1009
15	1380
0	2461
19	2468
0	1214
0	10
0	10
0	10
0	877
0	2152
0	1998
0	1998
3	1994
25	732
0	959
0	3494
0	578
3	726
0	3875
718	0
7	0
0	0
0	0
949	0
3	0
1	0
483	0
0	217
0	217
0	19
5	19
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	0
0	0
10	845
107	629
521	628
0	886
1445	871
1	845
9	674
0	601
1	506
0	593
462	0
271	0
0	658
4	658
0	314
0	315
3	318
0	751
0	748
1	750
32	1583
4647	1584
0	2620
71	2620
238	0
122	0
429	0
0	0
0	1219
293	1219
0	2326
0	2326
260	0
0	1264
743	1264
360	2415
0	2243
0	2013
0	7120
0	7546
12	18986
0	19404
159	13484
85	13737
0	13509
78	13482
4	0
3	0
3	0
18	0
9	0
9	1295
0	1174
5	1625
0	1504
96	1965
0	1965
0	2126
54	664
6	2122
0	2125
0	2122
91	1794
4	1374
0	0
0	0
4	0
0	56
0	2
1	49
1	56
0	1
0	1
0	0
0	0
0	0
15	0
0	18110
468	22199
1347	0
0	7
0	7
0	0
0	0
428	0
0	1336
0	1336
0	1335
0	1335
0	0
0	2
0	2
0	0
3	0
0	0
4	234
0	394
24	496
0	396
0	382
3715	496
330	0
369	5331
1	5331
0	816
29	1043
4	8984
142	8841
0	974
334	678
0	1218
4	989
0	12890
3	937
0	879
0	871
0	871
0	871
444	879
2938	0
0	2711
105	2711
130	831
3	831
700	832
0	310
4	310
0	1361
50	1361
78	0
482	4209
1	4209
2	457
87	457
0	67
0	67
0	2361
351	2362
1952	0
8	362
5	362
2	1251
101	1251
0	31293
8040	30238
948	31297
7	0
269	1190
0	1172
45	1190
103	1171
21	1171
20	5
1	5
0	292
11	292
149	1489
17	1489
0	4010
13	4010
23	3717
3	0
7836	0
1	0
0	0
15	1640
5740	1640
0	0
0	0
0	0
1	2624
81	2624
0	2624
0	167
11	167
178	245
430	245
147	4436
44	4405
0	4436
0	1792
0	1792
224	0
1159	0
67	0
4	0
994	0
61	2837
19	2837
